Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	DiskUsed	Files	I	V	Temperature	CTTemp	CTCond	GMX_AirPressure	GMX_AirTemp	GMX_RealiveHumidity	GMX_WindDirection	GMX_True	GMX_WindSpeed	GMX_WindGust	GMX_GPSFix	WBT_Status	WBT_Ens	WBT_Min	
2026-04-22 02:25:00	58.06095	17.24007	11	24	0	1	240	0	0	0.014	13.2	7	4.685	7.73	1020.1	5.9	82	315	1	4.7	6.1	1	0	3	1	
2026-04-22 02:30:00	58.06167	17.24076	11	25	0	1	240	0	0	0.014	13.2	7	4.653	7.72	1020.1	6.3	79	310	1	4.5	5.4	1	0	3	1	
2026-04-22 02:35:00	58.06284	17.24247	11	26	0	1	240	0	0	0.016	13.2	7	4.618	7.71	1020	6.4	79	315	1	5.3	6.5	1	0	3	1	
2026-04-22 02:45:00	58.06503	17.24544	13	27	0	3	240	0	0	0.014	13.2	7	4.453	7.67	1020	6.1	80	325	1	5	6.3	1	0	3	1	
2026-04-22 02:50:00	58.06584	17.24739	11	28	0	1	240	0	0	0.014	13.2	7	4.357	7.65	1019.9	6	81	335	1	5.8	7.2	1	0	3	1	
2026-04-22 02:55:00	58.0665	17.24868	12	29	0	1	250	0	0	0.016	13.2	7	4.292	7.64	1019.9	5.7	82	340	1	5.9	7.3	1	0	3	1	
2026-04-22 03:00:00	58.06641	17.25189	13	30	0	1	250	0	0	0.014	13.2	7	4.215	7.62	1019.9	5.7	82	350	1	6.4	7.7	1	0	3	1	
2026-04-22 03:05:00	58.06623	17.25285	13	31	0	1	250	0	0	0.016	13.2	7	4.226	7.62	1020.1	5.7	83	350	1	6.8	8.8	1	0	3	1	
2026-04-22 03:15:00	58.06701	17.25936	14	32	0	3	250	0	0	0.014	13.2	7	4.391	7.65	1020.2	5.5	84	350	1	7.7	9.3	1	0	3	1	
2026-04-22 03:30:00	58.06857	17.2575	14	34	0	3	250	0	0	0.014	13.2	7	4.388	7.65	1020.3	5.5	84	360	1	7.8	9.6	1	0	3	1	
2026-04-22 03:35:00	58.06938	17.25414	13	35	0	1	250	0	0	0.014	13.2	7	4.348	7.65	1020.4	5.4	85	360	1	6.7	8.2	1	0	3	1	
2026-04-22 03:40:00	58.07001	17.25072	16	36	0	1	250	0	0	0.016	13.2	7	4.333	7.64	1020.5	5.3	86	355	1	6.9	9	1	0	3	1	
2026-04-22 03:45:00	58.07001	17.25285	16	37	0	1	260	0	0	0.014	13.2	7	4.299	7.64	1020.6	5.4	85	0	1	7.1	8.7	1	0	3	1	
2026-04-22 03:50:00	58.07013	17.25624	16	38	0	1	280	0	0	0.014	13.2	7	4.275	7.63	1020.6	5.3	86	360	1	5.7	7	1	0	3	1	
2026-04-22 03:59:59	58.06926	17.26122	14	39	0	1	250	0	0	0.014	13.2	8	4.246	7.63	1020.6	5.2	87	360	1	5.1	6.5	1	0	3	1	
2026-04-22 04:05:00	58.06911	17.25957	13	40	0	1	250	0	0	0.014	13.2	7	4.252	7.62	1020.6	5.1	88	355	1	5.2	6.3	1	0	3	1	
2026-04-22 04:10:00	58.06941	17.25714	13	41	0	1	250	0	0	0.014	13.2	7	4.116	7.6	1020.7	5.1	88	355	1	5.1	6.2	1	0	3	1	
2026-04-22 04:15:00	58.06962	17.25483	14	42	0	2	250	0	0	0.016	13.2	8	4.18	7.61	1020.7	5	89	350	1	4.6	5.6	1	0	3	1	
2026-04-22 04:20:00	58.0698	17.25234	12	43	0	1	240	0	0	0.016	13.2	7	4.227	7.62	1020.7	5.1	89	355	1	4	4.9	1	0	3	1	
2026-04-22 04:25:00	58.06959	17.25315	14	44	0	1	250	0	0	0.014	13.2	7	4.228	7.62	1020.7	5	89	350	1	4.2	5.3	1	0	3	1	
2026-04-22 04:30:00	58.06953	17.25519	14	45	0	1	250	0	0	0.014	13.2	7	4.21	7.62	1020.8	5	90	350	1	3.9	5	1	0	3	1	
2026-04-22 04:35:00	58.06944	17.25732	14	46	0	2	250	0	0	0.014	13.2	7	4.206	7.62	1020.9	4.9	90	350	1	3.7	4.7	1	0	3	1	
2026-04-22 04:40:00	58.0695	17.25948	13	47	0	2	240	0	0	0.014	13.2	8	4.16	7.61	1021	4.9	91	345	1	3.9	4.6	1	0	3	1	
2026-04-22 04:49:57	58.06995	17.26308	12	48	0	3	240	0	0	0.014	13.2	8	4.162	7.61	1021	4.9	91	340	1	4	5.2	1	0	3	1	
2026-04-22 04:55:00	58.07013	17.26518	13	49	0	2	250	0	0	0.016	13.2	8	4.171	7.61	1021	4.9	90	340	1	4.2	5	1	0	3	1	
2026-04-22 05:00:00	58.07022	17.26719	13	50	0	1	250	0	0	0.014	13.2	7	4.235	7.62	1021	5	90	340	1	4.5	5.8	1	0	3	1	
2026-04-22 05:09:59	58.07073	17.27052	15	51	0	3	250	0	0	0.014	13.3	8	4.244	7.63	1020.9	5.1	88	340	1	4.5	5.7	1	0	3	1	
2026-04-22 05:15:00	58.07106	17.27259	14	52	0	1	250	0	0	0.014	13.3	7	4.233	7.62	1021	5.2	88	335	1	4.5	5.6	1	0	3	1	
2026-04-22 05:30:00	58.07082	17.27067	14	54	0	3	250	0	0	0.014	13.3	7	4.217	7.62	1020.8	5.3	88	325	1	4.2	5.3	1	0	3	1	
2026-04-22 05:40:00	58.07019	17.26608	18	55	0	3	260	0	0	0.014	13.4	7	4.231	7.62	1020.9	5.3	88	325	1	4	5.3	1	0	3	1	
2026-04-22 05:45:00	58.07043	17.26731	14	56	0	1	250	0	0	0.014	13.3	7	4.228	7.62	1020.9	5.3	87	325	1	4.5	5.6	1	0	3	1	
2026-04-22 05:50:00	58.07106	17.26875	20	57	0	1	260	0	0	0.014	13.4	7	4.203	7.62	1020.9	5.4	86	325	1	4.5	5.5	1	0	3	1	
2026-04-22 05:55:00	58.07181	17.27004	18	58	0	1	260	0	0	0.014	13.4	8	4.19	7.61	1020.8	5.4	86	325	1	4.3	5.2	1	0	3	1	
2026-04-22 06:10:00	58.07361	17.27442	11	0	0	3	240	0	0	0.014	13.4	7	4.212	7.62	1020.9	5.5	85	325	1	4.8	5.8	1	0	3	1	
2026-04-22 06:20:00	58.07472	17.27769	12	1	0	3	240	0	0	0.014	13.5	7	4.23	7.62	1020.9	5.5	85	320	1	4.4	5.8	1	0	3	1	
2026-04-22 06:25:00	58.07541	17.27937	11	2	0	1	240	0	0	0.014	13.4	7	4.231	7.62	1020.8	5.5	85	325	1	4.1	5.4	1	0	3	1	
2026-04-22 06:30:00	58.07586	17.28099	12	3	0	2	240	0	0	0.014	13.4	8	4.237	7.62	1020.7	5.5	85	320	1	4.6	5.6	1	0	3	1	
2026-04-22 06:35:00	58.0764	17.28198	12	4	0	1	240	0	0	0.016	13.5	8	4.209	7.62	1020.6	5.4	85	325	1	4.6	5.3	1	0	3	1	
2026-04-22 06:40:00	58.07679	17.28294	12	5	0	1	240	0	0	0.014	13.4	7	4.231	7.62	1020.6	5.4	86	330	1	4.4	5.7	1	0	3	1	
2026-04-22 06:45:00	58.07718	17.28438	11	6	0	1	240	0	0	0.014	13.4	7	4.261	7.63	1020.6	5.3	86	325	1	3.5	4.5	1	0	3	1	
2026-04-22 06:50:00	58.07757	17.28543	12	7	0	1	240	0	0	0.014	13.5	8	4.263	7.63	1020.6	5.4	86	325	1	3.4	4.3	1	0	3	1	
2026-04-22 06:55:00	58.07799	17.28654	11	8	0	1	240	0	0	0.014	13.5	8	4.287	7.63	1020.6	5.4	86	320	1	3.9	4.6	1	0	3	1	
2026-04-22 07:00:00	58.07835	17.28756	11	9	0	2	240	0	0	0.016	13.6	8	4.263	7.63	1020.5	5.4	86	325	1	3.5	4.4	1	0	3	1	
2026-04-22 07:05:00	58.07889	17.28849	11	10	0	1	240	0	0	0.014	13.5	8	4.277	7.63	1020.5	5.5	85	325	1	4.1	5.1	1	0	3	1	
2026-04-22 07:10:00	58.07928	17.2899	11	11	0	2	240	0	0	0.016	13.5	8	4.264	7.62	1020.4	5.4	86	325	1	4	4.8	1	0	3	1	
2026-04-22 07:15:00	58.08006	17.29167	11	12	0	1	240	0	0	0.014	13.6	8	4.269	7.63	1020.5	5.5	86	325	1	4.1	4.8	1	0	3	1	
2026-04-22 07:20:00	58.08057	17.29275	11	13	0	2	240	0	0	0.014	13.6	8	4.269	7.63	1020.5	5.4	86	325	1	4.1	5.3	1	0	3	1	
2026-04-22 07:25:00	58.08102	17.29422	11	14	0	1	240	0	0	0.014	13.6	8	4.295	7.63	1020.6	5.4	87	330	1	4.5	5.5	1	0	3	1	
2026-04-22 07:30:00	58.08174	17.29584	11	15	0	1	240	0	0	0.014	13.6	8	4.279	7.63	1020.5	5.4	87	320	1	4.6	5.6	1	0	3	1	
2026-04-22 07:35:00	58.08231	17.29701	12	16	0	1	240	0	0	0.014	13.6	8	4.296	7.63	1020.5	5.5	86	320	1	4.2	5.3	1	0	3	1	
2026-04-22 07:40:00	58.08282	17.29824	11	17	0	1	240	0	0	0.014	13.6	8	4.303	7.63	1020.5	5.5	86	315	1	4	5.1	1	0	3	1	
2026-04-22 07:45:00	58.08357	17.29935	12	18	0	1	240	0	0	0.014	13.7	8	4.333	7.64	1020.4	5.5	86	320	1	2.8	3.6	1	0	3	1	
2026-04-22 07:50:00	58.08384	17.30016	12	19	0	1	240	0	0	0.014	13.8	8	4.355	7.64	1020.4	5.5	86	315	1	3.6	4.4	1	0	3	1	
2026-04-22 07:55:00	58.08429	17.30094	12	20	0	1	240	0	0	0.014	13.5	8	4.343	7.64	1020.3	5.5	86	320	1	3.4	4.3	1	0	3	1	
2026-04-22 08:00:00	58.08474	17.30157	14	21	0	1	250	0	0	0.014	13.4	8	4.345	7.64	1020.2	5.4	87	320	1	3.2	3.9	1	0	3	1	
2026-04-22 08:05:00	58.08516	17.30214	12	22	0	1	250	0	0	0.014	13.4	8	4.339	7.64	1020.3	5.4	87	320	1	2.7	3.4	1	0	3	1	
2026-04-22 08:10:00	58.08561	17.30283	13	23	0	1	250	0	0	0.014	13.3	8	4.36	7.64	1020.2	5.5	87	330	1	3	3.7	1	0	3	1	
2026-04-22 08:15:00	58.08573	17.30382	13	24	0	1	260	0	0	0.016	13.3	8	4.342	7.64	1020.2	5.6	86	320	1	2.3	3.4	1	0	3	1	
2026-04-22 08:20:00	58.08591	17.30451	41	25	0	1	270	0	0	0.014	13.3	9	4.36	7.64	1020.1	5.6	85	335	1	2.2	3.3	1	0	3	1	
2026-04-22 08:25:00	58.08606	17.3052	11	26	0	1	240	0	0	0.014	13.9	9	4.297	7.63	1020.3	5.6	86	330	1	1.5	2.1	1	0	3	1	
2026-04-22 08:30:00	58.08624	17.30568	11	27	0	1	240	0	0	0.014	13.5	8	4.359	7.64	1020.4	5.7	86	330	1	1.7	2.5	1	0	3	1	
2026-04-22 08:35:00	58.08606	17.30598	11	28	0	1	240	0	0	0.014	13.4	9	4.352	7.64	1020.4	5.6	86	325	1	1.9	2.7	1	0	3	1	
2026-04-22 08:40:00	58.08618	17.3064	11	29	0	1	240	0	0	0.016	13.3	9	4.387	7.65	1020.5	5.6	86	330	1	1.6	2	1	0	3	1	
2026-04-22 08:45:00	58.08624	17.30673	11	30	0	1	240	0	0	0.014	13.3	9	4.43	7.66	1020.6	5.8	85	330	1	1.9	2.6	1	0	3	1	
2026-04-22 08:50:00	58.08639	17.30709	11	31	0	1	240	0	0	0.014	13.3	9	4.374	7.64	1020.6	5.7	86	330	1	1.9	2.8	1	0	3	1	
2026-04-22 08:55:00	58.08648	17.30751	11	32	0	2	240	0	0	0.014	13.6	9	4.423	7.65	1020.4	5.8	85	345	1	2.8	3.8	1	0	3	1	
2026-04-22 09:00:00	58.08663	17.3082	11	33	0	1	240	0	0	0.014	13.4	9	4.381	7.64	1020.4	5.8	85	340	1	2.2	2.9	1	0	3	1	
2026-04-22 09:05:00	58.08675	17.30868	12	34	0	1	240	0	0	0.014	13.4	9	4.428	7.66	1020.3	5.7	86	345	1	1.4	2.4	1	0	3	1	
2026-04-22 09:10:00	58.08672	17.30943	11	35	0	1	240	0	0	0.014	13.3	9	4.394	7.64	1020.2	5.9	85	320	1	0.9	1.7	1	0	3	1	
2026-04-22 09:15:00	58.08654	17.30955	12	36	0	1	240	0	0	0.014	13.3	9	4.384	7.65	1019.9	6	84	240	1	0.8	1.2	1	0	3	1	
2026-04-22 09:20:00	58.08645	17.30952	11	37	0	1	240	0	0	0.014	13.7	9	4.472	7.67	1019.7	6	85	250	1	0.8	1.3	1	0	3	1	
2026-04-22 09:25:00	58.08633	17.30937	11	38	0	2	240	0	0	0.014	13.5	10	4.437	7.65	1019.7	6	85	270	1	0.7	1.4	1	0	3	1	
2026-04-22 09:30:00	58.08621	17.30925	12	39	0	1	240	0	0	0.014	13.4	10	4.515	7.67	1019.7	6.1	85	240	1	0.6	1.1	1	0	3	1	
2026-04-22 09:35:00	58.08612	17.30907	11	40	0	2	240	0	0	0.014	13.3	10	4.566	7.69	1019.7	6.2	85	225	1	0.8	1.2	1	0	3	1	
2026-04-22 09:50:00	58.08669	17.30874	11	42	0	3	240	0	0	0.014	13.5	10	4.827	7.74	1019.3	6.3	85	220	1	1.2	1.9	1	0	3	1	
2026-04-22 10:00:00	58.08696	17.30871	11	43	0	3	240	0	0	0.014	13.4	10	4.775	7.73	1019.3	6.2	86	250	1	0.9	1.3	1	0	3	1	
2026-04-22 10:10:00	58.08693	17.30871	12	44	0	3	240	0	0	0.014	13.4	11	4.889	7.76	1019.3	6.4	85	265	1	0.9	1.4	1	0	3	1	
2026-04-22 10:15:00	58.08693	17.30874	12	45	0	1	240	0	0	0.014	13.3	11	4.931	7.78	1019.2	6.4	84	320	1	0.9	1.6	1	0	3	1	
2026-04-22 10:24:58	58.08729	17.30943	14	46	0	3	240	0	0	0.014	13.3	12	5.023	7.79	1019	6.5	81	310	1	1.4	1.8	1	0	3	1	
2026-04-22 10:30:00	58.08786	17.30979	12	47	0	1	240	0	0	0.014	13.8	12	4.838	7.75	1019	6.5	81	290	1	1.4	1.7	1	0	3	1	
2026-04-22 10:35:00	58.08822	17.31027	14	48	0	1	250	0	0	0.014	13.5	12	4.931	7.77	1018.9	6.5	83	255	1	1.7	2.1	1	0	3	1	
2026-04-22 10:40:00	58.08882	17.3106	14	49	0	1	250	0	0	0.014	13.4	12	4.893	7.76	1018.7	6.6	82	260	1	2	2.6	1	0	3	1	
2026-04-22 10:45:00	58.08972	17.3109	41	50	0	1	270	0	0	0.014	13.4	12	4.901	7.73	1018.7	6.5	83	280	1	1.7	2.1	1	0	3	1	
2026-04-22 10:50:00	58.09047	17.31117	11	51	0	1	240	0	0	0.016	13.3	12	4.857	7.72	1018.7	6.4	85	285	1	1.4	1.7	1	0	3	1	
2026-04-22 10:55:00	58.09104	17.3115	11	52	0	1	240	0	0	0.014	13.3	12	4.892	7.72	1018.6	6.2	86	275	1	1.2	1.6	1	0	3	1	
2026-04-22 11:00:00	58.09152	17.31186	11	53	0	1	240	0	0	0.014	13.9	11	4.877	7.71	1018.5	6.3	84	285	1	2	2.6	1	0	3	1	
2026-04-22 11:05:00	58.09236	17.31222	11	54	0	1	240	0	0	0.014	13.5	11	4.871	7.71	1018.3	6.8	80	295	1	2.7	3.3	1	0	3	1	
2026-04-22 11:10:00	58.09341	17.31276	11	55	0	1	240	0	0	0.016	13.4	11	4.843	7.73	1018.3	6.9	79	300	1	2.2	2.6	1	0	3	1	
2026-04-22 11:15:00	58.09422	17.31339	11	56	0	1	240	0	0	0.014	13.4	11	4.775	7.71	1018.3	7.1	78	290	1	2.7	3.2	1	0	3	1	
2026-04-22 11:20:00	58.09512	17.31393	11	57	0	1	240	0	0	0.014	13.3	11	4.721	7.7	1018.2	6.9	79	275	1	2.1	2.6	1	0	3	1	
2026-04-22 11:25:00	58.09593	17.31432	12	58	0	1	240	0	0	0.014	13.3	11	4.69	7.69	1018.2	6.5	84	270	1	1.3	1.8	1	0	3	1	
2026-04-22 11:30:00	58.09629	17.31465	11	59	0	1	240	0	0	0.016	13.3	11	4.751	7.7	1018.1	6.4	84	255	1	1.3	1.6	1	0	3	1	
2026-04-22 11:35:00	58.09677	17.31486	11	0	0	1	240	0	0	0.014	13.8	11	4.73	7.7	1018.1	6.5	83	260	1	1.8	2.2	1	0	3	1	
2026-04-22 11:40:00	58.0974	17.31504	11	1	0	1	240	0	0	0.014	13.5	11	4.737	7.69	1018	6.8	80	280	1	1.8	2.1	1	0	3	1	
2026-04-22 11:45:00	58.09806	17.31528	11	2	0	1	240	0	0	0.016	13.4	11	4.774	7.7	1017.9	6.6	82	280	1	1.8	2.2	1	0	3	1	
2026-04-22 11:50:00	58.09878	17.31549	11	3	0	1	240	0	0	0.014	13.4	11	4.775	7.7	1017.7	6.3	85	235	1	1.9	2.8	1	0	3	1	
2026-04-22 11:55:00	58.0995	17.31543	12	4	0	2	240	0	0	0.014	13.3	11	4.772	7.67	1017.6	6.3	85	245	1	2.2	2.7	1	0	3	1	
2026-04-22 12:00:00	58.1004	17.31516	11	5	0	1	240	0	0	0.016	13.3	11	4.714	7.67	1017.7	6.3	85	215	1	1.9	2.5	1	0	3	1	
2026-04-22 12:05:00	58.10124	17.31504	11	6	0	1	240	0	0	0.014	13.6	11	4.722	7.67	1017.7	6	87	225	1	1.7	2.2	1	0	3	1	
2026-04-22 12:10:00	58.10196	17.3148	12	7	0	1	240	0	0	0.014	13.8	11	4.727	7.68	1017.8	6.7	81	285	1	1.8	2.7	1	0	3	1	
2026-04-22 12:15:00	58.10271	17.31489	11	8	0	1	240	0	0	0.014	13.6	11	4.746	7.68	1017.7	7	79	255	1	2.1	2.7	1	0	3	1	
2026-04-22 12:20:00	58.10352	17.31483	12	9	0	1	240	0	0	0.014	13.4	11	4.701	7.66	1017.7	6.7	81	275	1	1.8	2.2	1	0	3	1	
2026-04-22 12:35:00	58.10499	17.31573	12	11	0	0	240	0	0	0.014	13.3	10	4.839	7.68	1017.6	7	79	285	1	1.9	2.4	1	0	3	1	
2026-04-22 12:40:00	58.10553	17.31606	12	12	0	1	240	0	0	0.014	13.3	10	4.801	7.69	1017.4	6.7	82	255	1	1.6	2	1	0	3	1	
2026-04-22 12:45:00	58.10613	17.31606	13	13	0	1	240	0	0	0.014	13.3	10	4.84	7.7	1017.4	7.1	78	255	1	3.2	4	1	0	3	1	
2026-04-22 12:50:00	58.10715	17.3157	12	14	0	1	240	0	0	0.014	13.5	10	4.829	7.74	1017.4	7.8	73	265	1	3.8	4.5	1	0	3	1	
2026-04-22 12:55:00	58.10832	17.31531	12	15	0	1	240	0	0	0.014	13.9	10	4.864	7.75	1017.3	7.9	73	275	1	2.8	3.5	1	0	3	1	
2026-04-22 13:00:00	58.10931	17.31528	12	16	0	2	240	0	0	0.014	13.6	11	4.888	7.76	1017.2	6.7	82	235	1	2.9	4	1	0	3	1	
2026-04-22 13:05:00	58.11036	17.31495	12	17	0	2	240	0	0	0.014	13.5	10	4.847	7.74	1017.1	6.5	84	240	1	2.2	2.7	1	0	3	1	
2026-04-22 13:10:00	58.1112	17.31462	12	18	0	1	240	0	0	0.014	13.4	10	4.854	7.74	1017.1	6.4	85	235	1	2.2	2.8	1	0	3	1	
2026-04-22 13:15:00	58.11183	17.31447	12	19	0	1	240	0	0	0.014	13.3	10	4.837	7.74	1017	6.1	87	230	1	2.2	2.7	1	0	3	1	
2026-04-22 13:20:00	58.11243	17.31441	12	20	0	1	240	0	0	0.014	13.3	10	4.883	7.75	1017.1	6.2	86	250	1	1.5	1.9	1	0	3	1	
2026-04-22 13:25:00	58.113	17.31444	12	21	0	1	240	0	0	0.014	13.3	10	4.924	7.76	1017	6.3	85	255	1	1.8	2.3	1	0	3	1	
2026-04-22 13:30:00	58.11357	17.31441	13	22	0	1	240	0	0	0.014	13.5	10	4.926	7.76	1016.9	6.7	82	265	1	1.8	2.2	1	0	3	1	
2026-04-22 13:35:00	58.1142	17.3145	12	23	0	1	240	0	0	0.014	13.9	10	4.895	7.75	1016.8	7.2	78	280	1	1.9	2.3	1	0	3	1	
2026-04-22 13:50:00	58.11615	17.31432	13	25	0	3	240	0	0	0.014	13.5	9	4.901	7.74	1016.9	6.8	82	275	1	1.7	2	1	0	3	1	
2026-04-22 13:55:00	58.11666	17.31453	13	26	0	1	240	0	0	0.014	13.4	10	4.886	7.73	1016.9	7.1	80	290	1	2.1	2.7	1	0	3	1	
2026-04-22 14:00:00	58.11735	17.31483	40	27	0	1	270	0	0	0.014	13.4	10	4.991	7.76	1016.9	7.5	77	275	1	2.5	3.1	1	0	3	1	
2026-04-22 14:10:00	58.11882	17.31546	11	28	0	1	240	0	0	0.014	13.3	9	4.968	7.74	1016.7	6.9	81	265	1	1.7	2.1	1	0	3	1	
2026-04-22 14:15:00	58.11927	17.31567	11	29	0	1	240	0	0	0.014	13.3	10	4.953	7.74	1016.6	7.1	79	275	1	2.9	3.7	1	0	3	1	
2026-04-22 14:25:00	58.12098	17.31576	11	30	0	3	240	0	0	0.014	13.3	9	4.947	7.75	1016.6	7.9	73	265	1	4.3	5.4	1	0	3	1	
2026-04-22 14:30:00	58.12224	17.31558	11	31	0	2	240	0	0	0.014	13.3	10	4.92	7.75	1016.4	7.3	77	270	1	3.7	4.4	1	0	3	1	
2026-04-22 14:35:00	58.12326	17.31534	11	32	0	1	240	0	0	0.014	13.6	10	4.885	7.74	1016.5	7.6	75	270	1	4.1	5	1	0	3	1	
2026-04-22 14:40:00	58.12413	17.31522	11	33	0	1	240	0	0	0.014	13.8	9	4.831	7.73	1016.4	7.1	78	260	1	3	3.8	1	0	3	1	
2026-04-22 14:45:00	58.12482	17.31516	11	34	0	1	240	0	0	0.014	13.6	9	4.805	7.72	1016.4	7	79	265	1	3.4	4.5	1	0	3	1	
2026-04-22 14:50:00	58.12533	17.31519	11	35	0	1	240	0	0	0.014	13.4	9	4.74	7.71	1016.4	7.3	76	270	1	4	4.9	1	0	3	1	
2026-04-22 14:55:00	58.1262	17.31519	11	36	0	1	240	0	0	0.016	13.4	9	4.84	7.73	1016.3	7.5	75	275	1	4.4	5.5	1	0	3	1	
2026-04-22 15:00:00	58.12719	17.31531	11	37	0	1	240	0	0	0.014	13.3	9	4.845	7.74	1016.4	7.8	73	275	1	4.7	5.9	1	0	3	1	
2026-04-22 15:05:00	58.12806	17.31534	11	38	0	1	240	0	0	0.014	13.3	9	4.874	7.74	1016.3	7.6	74	270	1	4.7	5.6	1	0	3	1	
2026-04-22 15:10:00	58.12914	17.31543	11	39	0	1	240	0	0	0.016	13.3	9	4.835	7.73	1016.3	7.6	75	275	1	4.4	5.3	1	0	3	1	
2026-04-22 15:15:00	58.13019	17.31555	11	40	0	1	240	0	0	0.014	13.3	9	4.787	7.73	1016.2	7.6	75	270	1	4.2	5.2	1	0	3	1	
2026-04-22 15:20:00	58.131	17.31567	12	41	0	1	240	0	0	0.014	13.5	9	4.778	7.72	1016.1	7.2	78	265	1	3.3	4.3	1	0	3	1	
2026-04-22 15:25:00	58.13157	17.31576	11	42	0	1	240	0	0	0.014	13.7	9	4.774	7.72	1016.2	7.1	79	270	1	3.5	4.6	1	0	3	1	
2026-04-22 15:30:00	58.13217	17.316	11	43	0	1	240	0	0	0.014	13.8	9	4.775	7.71	1016.1	7.1	79	270	1	3.3	4.3	1	0	3	1	
2026-04-22 15:35:00	58.13274	17.31621	11	44	0	1	240	0	0	0.014	13.5	9	4.791	7.72	1016.1	7.2	79	275	1	3.5	4.8	1	0	3	1	
2026-04-22 15:40:00	58.13328	17.31645	11	45	0	1	240	0	0	0.014	13.4	9	4.694	7.7	1016	7.6	76	270	1	4.7	5.5	1	0	3	1	
2026-04-22 15:45:00	58.13433	17.3166	11	46	0	1	240	0	0	0.014	13.4	9	4.674	7.69	1016	7.8	74	275	1	4.6	5.6	1	0	3	1	
2026-04-22 15:50:00	58.13526	17.31672	11	47	0	1	240	0	0	0.014	13.3	9	4.716	7.71	1015.9	7.7	75	275	1	4.4	5.4	1	0	3	1	
2026-04-22 15:55:00	58.13616	17.31693	11	48	0	1	240	0	0	0.014	13.3	9	4.659	7.69	1015.7	7.7	75	280	1	4.6	5.5	1	0	3	1	
2026-04-22 16:00:00	58.13724	17.31732	11	49	0	1	240	0	0	0.016	13.3	9	4.672	7.7	1015.8	7.7	75	325	1	3.3	4.5	1	0	3	1	
2026-04-22 16:05:00	58.13787	17.3184	12	50	0	1	240	0	0	0.016	13.4	9	4.639	7.69	1015.8	7.8	75	300	1	4.5	6.1	1	0	3	1	
2026-04-22 16:10:00	58.13844	17.32008	12	51	0	1	240	0	0	0.014	13.5	9	4.515	7.67	1015.8	7.6	75	325	1	3.3	4.7	1	0	3	1	
2026-04-22 16:15:00	58.13862	17.32188	12	52	0	1	260	0	0	0.014	13.8	9	4.663	7.7	1015.7	7.1	79	330	1	2.3	3.2	1	0	3	1	
2026-04-22 16:20:00	58.13859	17.32332	12	53	0	1	240	0	0	0.014	13.8	9	4.709	7.71	1015.6	7.1	79	310	1	2.6	3.4	1	0	3	1	
2026-04-22 16:25:00	58.13871	17.32443	12	54	0	1	240	0	0	0.014	13.6	9	4.789	7.73	1015.6	7.2	79	310	1	2.9	4.1	1	0	3	1	
2026-04-22 16:30:00	58.13895	17.32569	14	55	0	1	250	0	0	0.016	13.5	9	4.739	7.72	1015.7	6.8	81	325	1	3.4	4.3	1	0	3	1	
2026-04-22 16:35:00	58.1391	17.3271	11	56	0	1	240	0	0	0.014	13.4	9	4.716	7.71	1015.8	7.1	80	325	1	3.4	4.4	1	0	3	1	
2026-04-22 16:40:00	58.13931	17.32824	12	57	0	1	240	0	0	0.016	13.4	9	4.639	7.69	1015.7	7.2	79	325	1	3.5	4.6	1	0	3	1	
2026-04-22 16:45:00	58.13958	17.32962	11	58	0	1	240	0	0	0.016	13.3	9	4.584	7.68	1015.8	7.5	76	315	1	4.4	5.4	1	0	3	1	
2026-04-22 16:50:00	58.13997	17.33091	13	59	0	1	250	0	0	0.016	13.4	9	4.658	7.7	1015.8	7.3	77	315	1	3.9	4.8	1	0	3	1	
2026-04-22 16:55:00	58.14048	17.33223	13	0	0	1	250	0	0	0.016	13.4	9	4.675	7.71	1015.6	7.1	78	305	1	3.7	4.5	1	0	3	1	
2026-04-22 17:00:00	58.1409	17.33319	12	1	0	1	240	0	0	0.014	13.4	8	4.65	7.7	1015.5	6.9	79	305	1	3.7	4.6	1	0	3	1	
2026-04-22 17:05:00	58.14138	17.33403	12	2	0	1	240	0	0	0.014	13.4	8	4.598	7.69	1015.6	7.2	78	315	1	4.6	5.3	1	0	3	1	
2026-04-22 17:10:00	58.1418	17.3349	12	3	0	1	240	0	0	0.014	13.4	8	4.576	7.68	1015.5	7.1	78	315	1	4.2	4.9	1	0	3	1	
2026-04-22 17:15:00	58.14234	17.33604	13	4	0	1	250	0	0	0.014	13.4	8	4.513	7.66	1015.4	6.6	81	310	1	3.3	4.2	1	0	3	1	
2026-04-22 17:20:00	58.143	17.33736	14	5	0	1	250	0	0	0.014	13.4	8	4.5	7.66	1015.4	6.5	82	310	1	3.4	4.4	1	0	3	1	
2026-04-22 17:25:00	58.14321	17.33841	14	6	0	1	220	0	0	0.014	13.4	8	4.556	7.67	1015.4	6.5	82	315	1	3.5	4.4	1	1	3	0	
2026-04-22 17:30:00	58.1436	17.33961	11	7	0	1	240	0	0	0.014	13.4	8	4.578	7.68	1015.4	6.7	81	310	1	3.6	4.6	1	0	3	1	
2026-04-22 17:35:00	58.14405	17.34057	11	8	0	1	240	0	0	0.014	13.3	8	4.577	7.67	1015.4	6.8	80	315	1	3.5	4.3	1	0	3	1	
2026-04-22 17:40:00	58.14447	17.34177	11	9	0	1	240	0	0	0.016	13.3	8	4.51	7.66	1015.4	6.5	82	310	1	3	4.1	1	0	3	1	
