Time	Lat	Long	TTFF	Warning	Count	Leak	Commands	I	V	Temperature	Pressure	Humidity	TxTries	Vel	Dir	TrDist	WindDir	NTack	Tack	T0	T1	T2	T3	WPRE	CORR	SAP	SAM	SAS	RANG	
2019-04-26 09:00:00	57.3264	17.87661	12	0	2	0	0	0.005	13.9	10	1015	32	2	0.3	87	-200	80	2	1	1	2	2	1	0	1	0	1	75		
2019-04-26 09:15:00	57.32244	17.88075	15	0	3	0	0	0.005	13.9	10	1015	32	1	0.6	150	-200	80	2	2	1	1	2	2	0	1	0	0	80		
2019-04-26 09:30:00	57.31782	17.88405	12	0	4	0	0	0.005	13.8	10	1015	32	1	0.6	159	-100	80	2	2	2	1	1	2	0	1	5	0	73		
2019-04-26 09:45:00	57.31386	17.88726	13	0	5	0	0	0.005	13.9	10	1015	32	3	0.5	156	0	80	1	2	2	2	1	1	0	1	6	0	67		
2019-04-26 10:00:00	57.31455	17.89338	40	0	6	0	0	0.005	13.9	10	1015	32	1	0.4	78	-400	80	2	1	2	2	2	1	0	1	0	3	76		
2019-04-26 10:15:00	57.31086	17.89722	13	0	7	0	0	0.005	13.9	10	1015	32	2	0.5	151	-400	80	2	2	1	2	2	2	0	1	0	0	76		
2019-04-26 10:30:00	57.30645	17.90046	12	0	8	0	0	0.005	13.9	10	1014	32	1	0.6	158	-300	80	2	2	2	1	2	2	0	1	0	0	80		
2019-04-26 10:45:00	57.3021	17.90349	13	0	9	0	0	0.005	13.9	10	1014	32	1	0.6	160	-200	80	0	2	2	2	1	2	0	1	0	0	80		
2019-04-26 11:00:00	57.3021	17.89959	12	0	10	0	0	0.005	13.9	10	1014	32	1	0.3	270	0	80	0	0	2	2	2	1	0	1	74	3	2		
2019-04-26 11:15:00	57.30276	17.89503	12	0	11	0	0	0.005	13.9	10	1014	32	1	0.3	285	200	80	1	0	0	2	2	2	0	1	78	2	0		
2019-04-26 11:30:00	57.30168	17.8968	11	0	12	0	0	0.005	13.9	10	1014	32	1	0.2	139	100	25	1	1	0	0	2	2	0	1	11	13	55		
2019-04-26 11:45:00	57.30078	17.89749	14	0	13	0	0	0.005	13.9	11	1014	32	1	0.1	156	100	25	1	1	1	0	0	2	0	1	5	22	51		
2019-04-26 11:50:00	57.30012	17.89842	13	0	14	0	6	0.005	13.9	11	1014	32	1	0.3	144	200	25	1	1	1	1	0	0	0	1	0	2	18		
2019-04-26 12:00:00	57.29913	17.89899	13	0	15	0	0	0.005	13.9	11	1014	32	1	0.2	163	300	25	1	1	1	1	1	0	0	1	0	4	45		
2019-04-26 12:10:00	57.29853	17.89959	13	0	16	0	0	0.005	13.9	11	1014	32	1	0.1	152	300	25	1	1	1	1	1	1	0	1	0	16	34		
2019-04-26 12:20:00	57.29778	17.89989	12	0	17	0	0	0.005	13.9	11	1014	32	1	0.1	168	400	25	1	1	1	1	1	1	0	1	0	16	34		
2019-04-26 12:30:00	57.29733	17.89971	11	0	18	0	0	0.005	13.9	12	1014	32	1	0.1	191	400	25	1	1	1	1	1	1	0	1	0	23	27		
2019-04-26 12:40:00	57.29685	17.89974	12	0	19	0	0	0.005	13.9	12	1014	32	1	0.1	179	500	25	1	1	1	1	1	1	0	0	1	24	25		
2019-04-26 12:50:00	57.29643	17.90082	13	0	20	0	0	0.005	13.9	12	1014	32	1	0.1	125	500	25	1	1	1	1	1	1	0	0	0	13	37		
2019-04-26 13:00:00	57.29586	17.90223	13	0	21	0	0	0.005	13.9	12	1014	32	1	0.2	127	500	25	1	1	1	1	1	1	0	0	0	10	40		
2019-04-26 13:10:00	57.29553	17.90229	13	0	22	0	0	0.005	13.9	13	1014	31	1	0.1	176	500	25	0	1	1	1	1	1	0	0	0	22	27		
2019-04-26 13:20:00	57.29508	17.90187	14	0	23	0	0	0.005	13.9	13	1014	31	1	0.1	208	600	340	1	0	1	1	1	1	0	0	7	22	20		
2019-04-26 13:30:00	57.29472	17.90103	14	0	24	0	0	0.005	13.9	13	1014	31	2	0.1	231	700	200	3	1	0	1	1	1	0	0	17	22	8		
2019-04-26 13:40:00	57.29433	17.90037	41	0	25	0	0	0.005	13.9	13	1014	31	1	0.1	222	700	200	2	3	1	0	1	1	0	0	30	16	3		
2019-04-26 13:50:00	57.29397	17.90022	12	0	26	0	0	0.005	13.9	13	1014	31	2	0.1	195	800	5	0	2	3	1	0	1	0	0	16	7	21		
2019-04-26 14:00:00	57.29358	17.89935	12	0	27	0	0	0.005	13.9	13	1014	32	1	0.1	231	800	5	1	0	2	3	1	0	0	0	16	14	19		
2019-04-26 14:10:00	57.29289	17.90001	13	0	28	0	0	0.005	13.9	13	1013	31	1	0.1	153	900	20	1	1	0	2	3	1	0	0	11	5	33		
2019-04-26 14:20:00	57.2931	17.90124	11	0	29	0	0	0.005	13.9	13	1013	31	1	0.1	72	800	20	1	1	1	0	2	3	0	0	0	11	39		
2019-04-26 14:30:00	57.29331	17.90262	13	0	0	0	0	0.005	13.8	13	1013	31	2	0.1	73	800	20	1	1	1	1	0	2	0	0	0	7	41		
2019-04-26 14:40:00	57.29271	17.90355	14	0	1	0	0	0.005	13.9	13	1013	32	1	0.1	141	800	20	1	1	1	1	1	0	0	0	9	16	23		
2019-04-26 14:45:00	57.29268	17.90397	13	0	2	0	1	0.005	13.9	13	1013	31	1	0.1	94	800	20	1	1	1	1	1	1	0	0	0	5	15		
2019-04-26 15:00:00	57.29226	17.90529	13	0	3	0	4	0.005	13.9	13	1013	31	1	0.1	121	2000	20	1	1	1	1	1	1	0	0	0	19	61		
2019-04-26 15:15:00	57.29091	17.90628	41	0	4	0	0	0.005	13.9	12	1013	32	1	0.2	158	1900	20	1	1	1	1	1	1	0	0	10	6	63		
2019-04-26 15:30:00	57.2898	17.90691	12	0	5	0	0	0.005	13.9	12	1013	32	1	0.1	163	1900	20	1	1	1	1	1	1	0	0	0	13	64		
2019-04-26 15:45:00	57.28815	17.90892	12	0	6	0	0	0.005	13.8	12	1013	32	1	0.2	147	1700	20	1	1	1	1	1	1	0	0	0	1	79		
2019-04-26 17:34:29	57.28377	17.91456	11	1	0	0	0	0.005	13.9	11	1012	32	0	0.5	192	0	0	0	0					0	1	3	6	15		
2019-04-26 17:40:00	57.28398	17.91282	12	0	1	0	0	0.005	13.9	10	1012	32	1	0.3	282	100	0	1	0	0				0	1	21	0	1		
2019-04-26 17:45:00	57.28356	17.91288	12	0	2	0	0	0.005	13.9	10	1012	32	1	0.2	176	100	35	0	1	0	0			0	1	12	0	6		
2019-04-26 17:50:00	57.2835	17.91207	11	0	3	0	5	0.005	13.9	10	1012	32	1	0.2	261	1700	35	1	0	1	0	0		0	1	13	0	7		
2019-04-26 18:00:00	57.28284	17.91291	12	0	4	0	0	0.005	14	10	1012	32	2	0.1	144	1700	20	2	1	0	1	0	0	0	1	12	2	32		
2019-04-26 18:10:00	57.28218	17.91114	12	0	5	0	0	0.005	14	10	1012	32	1	0.2	235	1800	20	3	2	1	0	1	0	0	1	15	3	31		
2019-04-26 18:20:00	57.28314	17.90964	12	0	6	0	0	0.005	13.9	10	1013	32	1	0.2	320	1900	95	1	3	2	1	0	1	0	1	50	0	0		
2019-04-26 18:30:00	57.28248	17.90766	13	0	7	0	0	0.005	13.9	9	1013	32	1	0.2	238	2000	95	1	1	3	2	1	0	0	1	11	0	39		
2019-04-26 18:45:00	57.28269	17.90298	12	0	8	0	1	0.005	13.9	9	1013	32	1	0.3	275	2300	95	0	1	1	3	2	1	0	1	9	2	68		
2019-04-26 19:00:00	57.28596	17.90502	14	0	9	0	0	0.005	13.9	9	1013	32	1	0.4	19	2100	140	0	0	1	1	3	2	0	1	74	0	5		
2019-04-26 19:15:00	57.2883	17.90511	13	0	10	0	0	0.005	13.9	9	1013	32	1	0.3	1	2100	140	0	0	0	1	1	3	0	1	80	0	0		
2019-04-26 19:30:00	57.29061	17.90382	13	0	11	0	0	0.005	13.9	9	1012	32	1	0.3	343	2200	140	1	0	0	0	1	1	0	1	80	0	0		
2019-04-26 19:45:00	57.28875	17.90499	41	0	12	0	0	0.005	13.9	9	1013	32	1	0.2	161	2200	70	1	1	0	0	0	1	0	1	14	0	65		
2019-04-26 20:00:00	57.28743	17.90868	12	0	13	0	0	0.005	13.9	9	1012	32	1	0.3	124	1900	70	1	1	1	0	0	0	0	1	0	0	77		
2019-04-26 20:15:00	57.28602	17.91123	12	0	14	0	0	0.005	13.9	9	1012	32	1	0.2	136	1800	70	1	1	1	1	0	0	0	1	10	4	64		
2019-04-26 20:30:00	57.28536	17.91453	12	0	15	0	0	0.005	13.8	9	1012	32	3	0.2	111	1600	70	1	1	1	1	1	0	0	1	0	4	72		
2019-04-26 20:45:00	57.28455	17.91798	12	0	16	0	0	0.005	13.8	9	1012	32	2	0.2	113	1400	70	1	1	1	1	1	1	0	1	0	5	72		
2019-04-26 21:00:00	57.28404	17.92143	11	0	17	0	0	0.005	13.8	9	1012	32	1	0.2	106	1200	70	1	1	1	1	1	1	0	1	0	2	77		
2019-04-26 21:15:00	57.28383	17.9256	13	0	18	0	0	0.005	13.8	9	1012	32	2	0.3	95	900	70	1	1	1	1	1	1	0	1	0	2	76		
2019-04-26 23:04:41	57.28779	17.9517	12	1	0	0	0	0.005	13.7	8	1011	32	0	0.4	187	0	0	0	0					0	1	0	0	1		
2019-04-26 23:10:00	57.28833	17.95032	11	0	1	0	4	0.005	13.8	8	1011	32	1	0.3	306	-1500	0	1	0	0				0	1	19	0	3		
2019-04-26 23:15:00	57.2892	17.94969	12	0	2	0	1	0.005	13.8	8	1011	32	2	0.4	340	-1500	0	0	0	0	0			0	1	17	0	0		
2019-04-26 23:20:00	57.2901	17.94918	11	0	3	0	1	0.005	13.7	8	1011	32	1	0.3	342	-1500	0	1	0	0	0	0		0	1	20	0	0		
2019-04-26 23:25:00	57.29097	17.94852	11	0	4	0	0	0.005	13.7	8	1011	32	2	0.3	338	-1500	0	3	0	0	0	0	0	0	1	18	0	0		
2019-04-26 23:30:00	57.29157	17.94762	12	0	5	0	1	0.005	13.7	8	1011	32	1	0.3	321	-1500	0	2	3	0	0	0	0	0	1	20	0	0		
2019-04-26 23:35:00	57.29175	17.94762	12	0	6	0	0	0.005	13.7	8	1011	32	1	0.1	360	-1500	0	2	3	3	0	0	0	0	1	16	4	0		
2019-04-26 23:40:00	57.29187	17.94774	11	0	7	0	0	0.005	13.7	8	1011	32	1	0	34	-1500	0	2	3	3	3	0	0	0	1	3	4	11		
2019-04-26 23:45:00	57.29199	17.94804	12	0	8	0	5	0.005	13.7	8	1011	32	1	0.1	55	-800	0	2	3	3	3	3	0	0	1	1	4	15		
2019-04-26 23:50:00	57.29211	17.9481	11	0	9	0	0	0.005	13.7	8	1011	32	2	0	17	-800	0	2	3	3	3	3	3	0	1	0	5	11		
2019-04-26 23:55:00	57.29217	17.94837	12	0	10	0	1	0.005	13.7	8	1011	32	1	0.1	67	-900	25	3	2	3	3	3	3	0	1	8	8	4		
2019-04-27 00:00:00	57.29187	17.94843	12	0	11	0	1	0.005	13.7	8	1011	32	2	0.1	175	-900	290	1	3	2	3	3	3	0	1	12	4	0		
2019-04-27 00:05:00	57.29184	17.94867	12	0	12	0	0	0.005	13.7	8	1011	32	2	0.1	113	-900	290	1	1	3	2	3	3	0	1	10	5	1		
2019-04-27 00:10:00	57.2919	17.94891	12	0	13	0	0	0.005	13.7	8	1010	32	1	0.1	63	-900	290	1	1	1	3	2	3	0	1	10	6	4		
2019-04-27 00:15:00	57.29196	17.94921	12	0	14	0	5	0.005	13.7	8	1011	32	1	0.1	64	1900	290	0	1	1	1	3	2	0	1	11	6	2		
2019-04-27 00:20:00	57.29196	17.94921	12	0	15	0	0	0.005	13.7	8	1010	32	1	0	184	1900	330	0	0	1	1	1	3	0	1	0	14	6		
2019-04-27 00:25:00	57.2919	17.94891	13	0	16	0	0	0.005	13.7	8	1011	32	1	0.1	253	1800	330	0	0	0	1	1	1	0	1	14	5	1		
2019-04-27 00:30:00	57.29187	17.94873	11	0	17	0	0	0.005	13.6	8	1010	32	3	0	251	1800	330	0	0	0	0	1	1	0	1	7	6	2		
2019-04-27 00:35:00	57.29187	17.94888	14	0	18	0	0	0.005	13.6	8	1010	32	1	0	79	1800	330	1	0	0	0	0	1	0	1	4	7	9		
2019-04-27 00:40:00	57.29166	17.94909	11	0	19	0	0	0.005	13.6	8	1010	32	1	0.1	154	1900	85	2	1	0	0	0	0	0	1	4	9	6		
2019-04-27 00:45:00	57.29133	17.94924	12	0	20	0	0	0.005	13.6	8	1010	32	1	0.1	167	1900	85	3	2	1	0	0	0	0	1	6	3	10		
2019-04-27 00:50:00	57.29097	17.94789	11	0	21	0	0	0.005	13.6	8	1010	32	1	0.3	244	1800	360	0	3	2	1	0	0	0	1	15	2	1		
2019-04-27 00:55:00	57.291	17.94747	12	0	22	0	0	0.005	13.6	8	1010	32	1	0.1	279	1800	360	0	0	3	2	1	0	0	1	12	8	0		
2019-04-27 01:00:00	57.291	17.94684	11	0	23	0	0	0.005	13.6	8	1010	32	1	0.1	270	1700	360	0	0	0	3	2	1	0	1	16	4	0		
2019-04-27 01:05:00	57.29103	17.94612	13	0	24	0	0	0.005	13.6	8	1010	32	1	0.1	272	1700	360	0	0	0	0	3	2	0	1	18	2	0		
2019-04-27 01:10:00	57.29085	17.94555	13	0	25	0	0	0.005	13.6	8	1010	32	1	0.1	238	1600	360	0	0	0	0	0	3	0	1	16	3	0		
2019-04-27 01:15:00	57.29022	17.94444	11	0	26	0	0	0.005	13.6	8	1010	32	2	0.3	224	1600	360	0	0	0	0	0	0	0	1	17	0	0		
2019-04-27 01:20:00	57.29031	17.94222	11	0	27	0	0	0.005	13.6	8	1010	32	3	0.4	274	1400	360	0	0	0	0	0	0	0	1	16	0	0		
2019-04-27 01:30:00	57.29082	17.94069	12	0	29	0	0	0.005	13.6	8	1010	32	3	0.1	238	1300	360	0	0	0	0	0	0	0	1	6	9	0		
2019-04-27 03:19:10	57.29778	17.90835	12	1	0	0	0	0.005	13.6	8	1009	32	0	0.6	267	0	0	0	0					0	1	1	0	0		
2019-04-27 03:20:00	57.29775	17.90781	11	0	1	0	0	0.005	13.6	8	1009	32	1	0.6	263	0	0	1	0	0				0	1	0	0	0		
2019-04-27 05:09:11	57.28794	17.94132	11	1	0	0	0	0.005	13.9	8	1009	33	0	0.2	91	0	0	0	0					0	1	5	0	3		
2019-04-27 05:10:00	57.28797	17.94141	11	0	1	0	1	0.005	13.9	8	1009	32	1	0.1	86	0	0	1	3	0				0	1	0	0	0		
2019-04-27 05:15:00	57.28737	17.94114	13	0	2	0	0	0.005	13.9	8	1009	32	1	0.2	193	100	0	0	3	3	0			0	1	8	5	6		
2019-04-27 05:20:00	57.28707	17.94135	12	0	3	0	1	0.005	14	8	1009	32	1	0.1	160	100	0	1	3	3	3	0		0	1	9	8	3		
2019-04-27 05:25:00	57.28707	17.94102	12	0	4	0	0	0.005	14	8	1009	32	2	0.1	268	100	0	1	3	3	3	3	0	0	1	9	6	4		
2019-04-27 05:30:00	57.28764	17.93979	12	0	5	0	0	0.005	14	8	1009	32	2	0.3	311	100	0	1	3	3	3	3	3	0	1	15	1	0		
2019-04-27 05:35:00	57.28791	17.93898	13	0	6	0	1	0.005	14	8	1009	32	1	0.2	301	100	0	1	0	3	3	3	3	0	1	14	6	0		
2019-04-27 05:40:00	57.28848	17.93817	12	0	7	0	1	0.005	13.9	8	1009	32	1	0.3	322	200	0	2	0	0	3	3	3	0	1	17	3	0		
2019-04-27 05:45:00	57.28929	17.93748	13	0	8	0	0	0.005	13.9	8	1009	32	1	0.3	336	300	0	2	0	0	0	3	3	0	1	20	0	0		
2019-04-27 05:50:00	57.29097	17.93631	13	0	9	0	0	0.005	13.9	8	1008	32	1	0.7	339	400	0	2	0	0	0	0	3	0	1	20	0	0		
2019-04-27 05:55:00	57.29289	17.93451	12	0	10	0	0	0.005	13.9	9	1009	32	1	0.8	333	700	0	2	0	0	0	0	0	0	1	20	0	0		
2019-04-27 06:00:00	57.29466	17.93265	14	0	11	0	0	0.005	13.9	9	1009	32	1	0.8	330	900	0	2	0	0	0	0	0	0	1	20	0	0		
2019-04-27 06:05:00	57.29631	17.93115	14	0	12	0	0	0.005	13.9	9	1009	32	1	0.7	334	1100	0	2	0	0	0	0	0	0	1	18	0	0		
2019-04-27 06:10:00	57.29718	17.92683	13	0	13	0	1	0.005	13.9	9	1008	32	1	0.9	290	1300	0	2	3	0	0	0	0	0	1	20	0	0		
2019-04-27 06:15:00	57.29763	17.92125	14	0	14	0	0	0.005	13.9	9	1009	32	1	1.1	278	1600	0	2	3	3	0	0	0	0	1	18	0	0		
2019-04-27 06:20:00	57.29799	17.91555	13	0	15	0	0	0.005	13.9	9	1009	32	1	1.1	277	1900	0	2	3	3	3	0	0	0	1	20	0	0		
2019-04-27 06:25:00	57.29895	17.91024	14	0	16	0	0	0.005	13.9	9	1009	32	1	1.1	289	2200	0	2	3	3	3	3	0	0	1	19	0	0		
2019-04-27 06:30:00	57.29652	17.90907	13	0	17	0	7	0.005	13.8	9	1008	32	1	0.9	195	400	55	2	2	3	3	3	3	0	1	4	0	15		
2019-04-27 06:40:00	57.29034	17.90559	41	0	18	0	0	0.005	13.8	9	1009	32	1	1.1	197	500	55	2	2	2	3	3	3	0	1	0	0	50		
2019-04-27 06:50:00	57.28605	17.89956	13	0	19	0	0	0.005	13.9	9	1008	32	1	1	217	800	55	2	2	2	2	3	3	0	1	0	0	47		
2019-04-27 07:00:00	57.28317	17.89233	13	0	20	0	0	0.005	13.9	9	1009	32	2	0.9	234	1200	55	2	2	2	2	2	3	0	1	0	0	48		
2019-04-27 08:48:53	57.27093	17.88534	12	1	0	0	0	0.005	13.8	10	1009	32	0	0	286	0	0	0	0					0	1	7	0	21		
2019-04-27 08:50:00	57.27093	17.88519	12	0	1	0	0	0.005	13.9	10	1009	32	1	0.1	285	0	0	1	0	0				0	1	0	0	0		
2019-04-27 08:55:00	57.27111	17.88465	14	0	2	0	0	0.005	13.9	11	1009	32	1	0.1	299	0	300	0	1	0	0			0	1	11	5	3		
2019-04-27 09:00:00	57.27135	17.88411	13	0	3	0	0	0.005	13.9	11	1009	32	1	0.1	312	100	90	1	0	1	0	0		0	1	14	5	1		
2019-04-27 09:05:00	57.27156	17.88354	12	0	4	0	1	0.005	13.9	11	1009	32	1	0.1	305	100	90	1	1	0	1	0	0	0	1	10	5	4		
2019-04-27 09:10:00	57.27174	17.88306	13	0	5	0	0	0.005	13.9	11	1009	32	1	0.1	302	200	90	1	1	1	0	1	0	0	1	10	8	2		
2019-04-27 09:15:00	57.27195	17.88258	13	0	6	0	0	0.005	13.9	11	1009	32	1	0.1	308	200	90	1	1	1	1	0	1	0	1	8	7	5		
2019-04-27 09:20:00	57.27201	17.8821	14	0	7	0	0	0.005	13.9	12	1009	32	1	0.1	287	200	90	1	1	1	1	1	0	0	1	6	6	7		
2019-04-27 09:30:00	57.27219	17.88123	14	0	8	0	7	0.005	13.9	12	1009	32	1	0.1	290	1700	90	1	1	1	1	1	1	0	1	8	16	26		
2019-04-27 09:40:00	57.27261	17.88381	40	0	9	0	0	0.005	13.9	12	1009	32	1	0.3	74	1600	90	1	1	1	1	1	1	0	1	4	0	45		
2019-04-27 09:50:00	57.27303	17.88381	12	0	10	0	1	0.005	13.9	12	1010	32	1	0.1	1	1600	90	1	1	1	1	1	1	0	1	21	13	13		
2019-04-27 10:00:00	57.27402	17.8839	12	0	11	0	2	0.005	13.9	12	1010	32	1	0.2	3	1600	90	1	1	1	1	1	1	0	1	28	8	10		
2019-04-27 10:10:00	57.27576	17.88651	13	0	12	0	0	0.005	13.9	13	1010	32	1	0.4	39	1500	90	1	1	1	1	1	1	0	1	10	1	34		
2019-04-27 10:20:00	57.27666	17.89035	13	0	13	0	0	0.005	13.9	13	1010	32	1	0.4	67	1300	90	1	1	1	1	1	1	0	1	0	0	46		
2019-04-27 10:30:00	57.27723	17.89488	13	0	14	0	0	0.005	13.9	13	1009	31	1	0.5	77	1000	90	1	1	1	1	1	1	0	1	0	0	46		
2019-04-27 10:40:00	57.27807	17.89968	12	0	15	0	0	0.005	13.9	13	1010	31	1	0.5	72	700	90	2	1	1	1	1	1	0	1	0	0	46		
2019-04-27 10:50:00	57.27627	17.89824	13	0	16	0	1	0.005	13.9	13	1010	31	1	0.4	204	800	320	3	0	1	1	1	1	0	1	39	0	6		
2019-04-27 11:00:00	57.27444	17.898	12	0	17	0	0	0.005	13.8	13	1010	31	1	0.3	184	800	320	3	0	0	1	1	1	0	1	44	1	1		
2019-04-27 11:10:00	57.27204	17.89653	12	0	18	0	0	0.005	13.9	12	1010	31	1	0.5	199	800	320	3	0	0	0	1	1	0	1	46	0	0		
2019-04-27 11:20:00	57.27036	17.89452	13	0	19	0	0	0.005	13.9	12	1010	32	1	0.4	212	900	320	3	0	0	0	0	1	0	1	46	0	0		
2019-04-27 11:30:00	57.26883	17.89182	12	0	20	0	0	0.005	13.9	12	1010	32	2	0.4	224	1100	320	3	0	0	0	0	0	0	1	44	0	0		
2019-04-27 11:40:00	57.2679	17.88849	13	0	21	0	0	0.005	13.9	11	1010	32	1	0.4	243	1300	320	3	0	0	0	0	0	0	1	46	0	0		
2019-04-27 11:50:00	57.26544	17.88855	12	0	22	0	1	0.005	13.9	11	1010	32	1	0.5	179	1200	320	3	3	0	0	0	0	0	1	45	0	0		
2019-04-27 13:39:10	57.25995	17.87019	12	1	0	0	0	0.005	13.9	10	1010	32	0	0.4	222	0	0	0	0					0	1	9	1	3		
2019-04-27 13:45:00	57.25905	17.8704	12	0	2	0	0	0.005	13.9	10	1010	32	3	0.3	164	100	345	0	1	0	0			0	1	8	0	7		
2019-04-27 13:50:00	57.25824	17.87019	12	0	3	0	0	0.005	13.9	10	1010	32	2	0.3	188	200	345	1	0	1	0	0		0	1	11	0	7		
2019-04-27 13:55:00	57.25755	17.87055	13	0	4	0	0	0.005	13.9	10	1009	32	3	0.3	164	300	335	1	1	0	1	0	0	0	1	10	1	4		
2019-04-27 14:00:00	57.2574	17.87217	12	0	5	0	7	0.005	13.9	10	1010	32	1	0.3	100	2100	335	2	1	1	0	1	0	0	1	0	1	17		
2019-04-27 14:10:00	57.25536	17.87613	13	0	6	0	0	0.005	13.9	11	1010	32	1	0.5	134	1900	335	2	2	1	1	0	1	0	1	0	1	49		
2019-04-27 14:20:00	57.25257	17.87919	12	0	7	0	0	0.005	13.9	11	1010	32	1	0.6	149	1600	335	2	2	2	1	1	0	0	1	4	2	43		
2019-04-27 14:30:00	57.25035	17.88294	12	0	8	0	0	0.005	13.9	11	1010	32	1	0.6	138	1400	335	2	2	2	2	1	1	0	1	0	4	46		
2019-04-27 14:40:00	57.24846	17.8851	12	0	9	0	0	0.005	13.9	11	1009	32	1	0.4	148	1200	335	2	2	2	2	2	1	0	1	0	12	38		
2019-04-27 14:50:00	57.2475	17.88693	13	0	10	0	0	0.005	13.9	11	1009	32	1	0.3	134	1100	335	2	2	2	2	2	2	0	1	0	13	37		
2019-04-27 15:00:00	57.24537	17.88912	13	0	11	0	0	0.005	13.9	11	1009	32	1	0.5	151	1000	335	3	2	2	2	2	2	0	1	0	7	44		
2019-04-27 15:10:00	57.24312	17.8878	16	0	12	0	0	0.005	13.9	11	1009	32	2	0.4	198	1000	355	2	3	2	2	2	2	0	1	44	2	1		
2019-04-27 15:20:00	57.24084	17.88855	13	0	13	0	0	0.005	13.9	12	1009	32	1	0.4	170	900	0	2	2	3	2	2	2	0	1	7	6	35		
2019-04-27 15:30:00	57.23826	17.88924	13	0	14	0	0	0.005	14	12	1009	32	1	0.5	172	900	0	2	2	2	3	2	2	0	1	5	4	40		
2019-04-27 15:40:00	57.23595	17.89032	18	0	15	0	0	0.005	13.9	11	1009	32	1	0.4	166	800	0	2	2	2	2	3	2	0	1	0	7	43		
2019-04-27 15:50:00	57.23373	17.89212	41	0	16	0	0	0.005	13.9	11	1009	32	1	0.4	156	700	0	2	2	2	2	2	3	0	1	4	4	41		
2019-04-27 16:00:00	57.23217	17.8944	11	0	17	0	0	0.005	13.9	11	1009	32	1	0.4	141	500	0	3	2	2	2	2	2	0	1	0	1	46		
2019-04-27 16:10:00	57.23013	17.89566	13	0	18	0	0	0.005	13.9	11	1009	32	1	0.4	162	400	325	3	3	2	2	2	2	0	1	44	2	3		
2019-04-27 16:20:00	57.22764	17.89533	12	0	19	0	0	0.005	13.9	11	1009	32	1	0.5	184	400	325	3	3	3	2	2	2	0	1	43	5	0		
2019-04-27 16:30:00	57.22542	17.89317	12	0	20	0	0	0.005	13.9	11	1009	32	1	0.5	208	500	325	3	3	3	3	2	2	0	1	49	1	0		
2019-04-27 17:00:00	57.222	17.88327	12	0	21	0	1	0.005	13.9	11	1009	32	1	0.4	238	1000	325	2	3	3	3	3	2	0	1	166	4	0		
2019-04-27 17:30:00	57.21615	17.86971	13	0	22	0	0	0.005	14	10	1009	32	1	0.6	231	1800	130	0	2	3	3	3	3	0	1	69	2	98		
2019-04-27 18:30:00	57.21189	17.86314	12	0	24	0	0	0.005	13.9	9	1010	32	3	0.5	171	2100	65	1	1	0	2	3	3	0	1	8	2	153		
2019-04-27 19:00:00	57.20631	17.86548	12	0	25	0	0	0.005	13.9	9	1010	32	1	0.4	167	1900	65	1	1	1	0	2	3	0	1	0	13	156		
2019-04-27 19:30:00	57.19572	17.86899	13	0	26	0	0	0.005	13.9	9	1010	32	1	0.7	170	1600	65	1	1	1	1	0	2	0	1	0	0	169		
2019-04-27 20:00:00	57.18687	17.8764	13	0	27	0	2	0.005	13.9	9	1010	32	1	0.6	156	1100	65	2	1	1	1	1	0	0	1	0	0	170		
2019-04-27 21:00:00	57.18375	17.84292	41	0	29	0	0	0.005	13.9	9	1010	32	3	0.6	316	-2900	65	0	0	2	1	1	1	0	0	161	1	2		
2019-04-27 21:30:00	57.1905	17.83296	11	0	0	0	0	0.005	13.8	8	1010	32	1	0.5	321	-2600	65	0	0	0	2	1	1	0	0	163	3	0		
2019-04-27 22:00:00	57.19782	17.8233	12	0	1	0	0	0.005	13.8	8	1010	32	1	0.6	324	-2700	65	1	0	0	0	2	1	0	0	170	0	0		
2019-04-27 22:30:00	57.18969	17.82009	12	0	2	0	0	0.005	13.8	8	1011	32	1	0.5	192	-3300	75	0	1	0	0	0	2	0	0	6	0	164		
2019-04-27 23:00:00	57.19752	17.81316	12	0	3	0	0	0.005	13.8	8	1011	32	3	0.5	334	-3300	85	0	0	1	0	0	0	0	0	159	3	4		
2019-04-27 23:30:00	57.20586	17.80548	12	0	4	0	0	0.005	13.8	8	1011	32	1	0.6	333	-3600	85	1	0	0	1	0	0	0	0	169	0	0		
2019-04-28 00:00:00	57.19785	17.81226	40	0	5	0	0	0.005	13.8	8	1011	32	2	0.5	155	-3300	65	1	1	0	0	1	0	0	0	5	1	159		
2019-04-28 00:30:00	57.18786	17.82171	12	0	6	0	0	0.005	13.8	8	1011	32	2	0.7	153	-3300	65	0	1	1	0	0	1	0	0	0	0	165		
2019-04-28 01:00:00	57.19659	17.81538	12	0	7	0	0	0.005	13.8	8	1011	32	1	0.6	339	-3200	65	1	0	1	1	0	0	0	0	164	0	5		
2019-04-28 01:30:00	57.1887	17.82198	16	0	8	0	0	0.005	13.7	8	1011	32	1	0.5	156	-3300	65	0	1	0	1	1	0	0	0	5	0	164		
2019-04-28 02:00:00	57.19734	17.81553	40	0	9	0	0	0.005	13.7	8	1011	32	2	0.6	338	-3200	65	1	0	1	0	1	1	0	0	161	1	5		
2019-04-28 02:30:00	57.18813	17.82192	12	0	10	0	0	0.005	13.7	8	1011	32	1	0.6	159	-3300	70	0	1	0	1	0	1	0	0	5	0	160		
