Time	Lat	Long	TTFF	Warning	Count	Leak	BigLeak	Commands	NavLight	I	V	Temperature	Pressure	Humidity	TransmissionTries	OnTimeSec	Velocity	Heading	TrackDistance	WaypointDirection	TrackRadius	WindDirection	AutoModeEnabled	SwitchWaypointModeEnabled	NextAutopilotTack	CurrentTack	T1	T2	T3	WPReached	WithinTrackRadius	SailAtPortBow	SailAtPort	SailInCentre	SailAtStarboard	SailAtStarboardBow	WPDIR	RANG	RCNT	CANG	TK_AGE	
2026-05-01 17:20:00	58.51788	17.84991	11	0	17	0	0	0	0	0.005	13.4	8	1019	18	1	29	0.3	345	1300	298	2000	250	1	0	1	1	1	1	0	0	1	0	0	1	40	0	264	4	0	10	5	
2026-05-01 17:25:00	58.51863	17.84949	12	0	18	0	0	0	0	0.005	13.4	8	1019	18	1	30	0.3	344	1300	297	2000	250	1	0	1	1	1	1	1	0	1	0	0	0	41	0	261	4	0	10	5	
2026-05-01 17:35:00	58.52019	17.85033	12	0	20	0	0	0	0	0.005	13.4	8	1019	18	3	121	0.4	30	1500	297	2000	250	1	0	0	1	1	1	1	0	1	0	0	0	22	0	255	4	0	10	5	
2026-05-01 17:40:00	58.51914	17.85123	13	0	21	0	0	0	0	0.005	13.4	8	1019	18	1	30	0.4	156	1400	297	2000	270	1	0	0	0	1	1	1	0	1	0	31	0	8	0	258	-4	2	-10	5	
2026-05-01 17:45:00	58.51716	17.85168	13	0	22	0	0	0	0	0.005	13.4	8	1019	18	1	40	0.7	173	1300	298	2000	270	1	0	0	0	0	1	1	0	1	0	38	0	0	0	264	-4	0	-10	5	
2026-05-01 17:55:00	58.51338	17.85225	41	0	24	0	0	0	0	0.005	13.4	8	1019	18	3	99	0.7	174	1200	299	2000	270	1	0	0	0	0	0	0	0	1	0	27	0	0	0	276	-4	0	-10	5	
2026-05-01 18:00:00	58.51203	17.85282	11	0	25	0	0	0	0	0.005	13.4	8	1019	18	1	58	0.6	168	1100	299	2000	270	1	0	1	0	0	0	0	0	1	0	35	0	0	0	279	-4	0	-10	5	
2026-05-01 18:05:00	58.51284	17.85276	12	0	26	0	0	0	0	0.005	13.4	8	1019	18	1	28	0.3	358	1200	299	2000	260	1	0	1	1	0	0	0	0	1	0	9	1	30	0	277	4	2	10	5	
2026-05-01 18:10:00	58.51365	17.85201	12	0	27	0	0	0	0	0.005	13.4	8	1019	18	1	28	0.3	335	1100	299	2000	260	1	0	1	1	1	0	0	0	1	0	0	0	41	0	275	4	0	10	5	
2026-05-01 18:15:00	58.51467	17.85117	12	0	28	0	0	0	0	0.005	13.4	8	1019	18	1	31	0.4	336	1200	299	2000	260	1	0	1	1	1	1	0	0	1	0	0	3	37	0	273	4	0	10	5	
2026-05-01 18:20:00	58.51554	17.85042	12	0	29	0	0	0	0	0.005	13.4	8	1019	18	1	27	0.4	336	1200	298	2000	260	1	0	1	1	1	1	1	0	1	0	0	0	41	0	271	4	0	10	5	
2026-05-01 18:25:00	58.5165	17.84964	11	0	0	0	0	0	0	0.005	13.4	8	1019	18	1	32	0.4	337	1200	298	2000	260	1	0	1	1	1	1	1	0	1	0	0	0	40	0	268	4	0	10	5	
2026-05-01 18:30:00	58.51743	17.84895	14	0	1	0	0	0	0	0.005	13.4	8	1019	18	1	30	0.4	338	1200	298	2000	260	1	0	0	1	1	1	1	0	1	0	0	0	40	0	266	4	0	10	5	
2026-05-01 18:35:00	58.51614	17.84973	13	0	2	0	0	0	0	0.005	13.4	8	1019	18	1	30	0.5	163	1200	298	2000	250	1	0	1	0	1	1	1	0	1	0	33	0	6	0	270	-4	2	-10	5	
2026-05-01 18:40:00	58.51728	17.84982	12	0	3	0	0	0	0	0.005	13.4	8	1019	18	1	34	0.4	3	1300	298	2000	260	1	0	1	1	0	1	1	0	1	0	6	0	33	0	266	4	2	10	5	
2026-05-01 18:45:00	58.51845	17.84925	12	0	4	0	0	0	0	0.005	13.4	8	1019	18	1	29	0.4	345	1300	297	2000	260	1	0	1	1	1	0	1	0	1	0	0	0	41	0	262	4	0	10	5	
2026-05-01 18:50:00	58.51965	17.84856	13	0	5	0	0	0	0	0.005	13.4	8	1019	18	1	33	0.5	343	1400	297	2000	260	1	0	1	1	1	1	0	0	1	0	0	0	40	0	259	4	0	10	5	
2026-05-01 18:55:00	58.52082	17.84778	13	0	6	0	0	0	0	0.005	13.4	8	1019	18	1	33	0.5	341	1500	297	2000	260	1	0	1	1	1	1	1	0	1	0	0	0	40	0	255	4	0	10	5	
2026-05-01 19:00:00	58.52211	17.84856	13	0	7	0	0	0	0	0.005	13.4	8	1019	18	2	51	0.5	17	1600	296	2000	260	1	0	0	1	1	1	1	0	1	0	4	0	32	0	249	4	0	10	5	
2026-05-01 19:05:00	58.52085	17.84919	13	0	8	0	0	0	0	0.005	13.4	8	1020	18	1	30	0.5	166	1500	297	2000	270	1	0	0	0	1	1	1	0	1	0	32	0	7	0	253	-4	2	-10	5	
2026-05-01 19:10:00	58.5192	17.84949	13	0	9	0	0	0	0	0.005	13.4	8	1020	18	1	31	0.6	175	1400	297	2000	270	1	0	0	0	0	1	1	0	1	0	40	0	0	0	259	-4	0	-10	5	
2026-05-01 19:15:00	58.51746	17.84958	13	0	10	0	0	0	0	0.005	13.4	8	1019	18	1	28	0.6	178	1300	298	2000	270	1	0	0	0	0	0	1	0	1	0	41	0	0	0	265	-4	0	-10	5	
2026-05-01 19:20:00	58.51572	17.84958	12	0	11	0	0	0	0	0.005	13.4	8	1019	18	1	30	0.6	180	1100	298	2000	270	1	0	0	0	0	0	0	0	1	0	41	0	0	0	271	-4	0	-10	5	
2026-05-01 19:25:00	58.51404	17.8497	12	0	12	0	0	0	0	0.005	13.4	8	1020	18	1	28	0.6	178	1000	299	2000	270	1	0	0	0	0	0	0	0	1	0	41	0	0	0	276	-4	0	-10	5	
2026-05-01 19:30:00	58.51209	17.84994	41	0	13	0	0	0	0	0.005	13.4	8	1019	18	2	54	0.7	176	1000	300	2000	270	1	0	1	0	0	0	0	0	1	0	36	0	0	0	282	-4	0	-10	5	
2026-05-01 19:35:00	58.51275	17.85	12	0	14	0	0	0	0	0.005	13.4	8	1019	18	1	55	0.3	2	1000	299	2000	270	1	0	1	1	0	0	0	0	1	0	8	0	24	0	280	4	2	10	5	
2026-05-01 19:40:00	58.5141	17.84937	13	0	15	0	0	0	0	0.005	13.3	8	1019	18	1	29	0.5	346	1000	299	2000	270	1	0	1	1	1	0	0	0	1	0	0	0	41	0	276	4	0	10	5	
2026-05-01 19:45:00	58.51551	17.84853	12	0	16	0	0	0	0	0.005	13.3	8	1019	18	1	32	0.5	342	1100	299	2000	270	1	0	1	1	1	1	0	0	1	0	0	0	40	0	273	4	0	10	5	
2026-05-01 19:50:00	58.51683	17.84778	12	0	17	0	0	0	0	0.005	13.3	8	1019	18	1	28	0.5	344	1100	298	2000	270	1	0	1	1	1	1	1	0	1	0	0	0	41	0	269	4	0	10	5	
2026-05-01 20:00:00	58.51962	17.84721	11	0	19	0	0	0	0	0.005	13.3	8	1019	18	3	86	0.5	353	1300	297	2000	270	1	0	0	1	1	1	1	0	1	0	0	2	27	0	261	4	0	10	5	
2026-05-01 20:05:00	58.51854	17.84784	11	0	20	0	0	0	0	0.005	13.3	8	1019	18	1	32	0.4	163	1300	298	2000	260	1	0	1	0	1	1	1	0	1	0	33	0	6	0	264	-4	2	-10	5	
2026-05-01 20:10:00	58.51917	17.84799	12	0	21	0	0	0	0	0.005	13.3	7	1019	18	3	71	0.2	7	1300	297	2000	260	1	0	1	1	0	1	1	0	1	0	6	1	24	0	261	4	2	10	5	
2026-05-01 20:15:00	58.5204	17.8476	12	0	22	0	0	0	0	0.005	13.3	7	1019	18	1	31	0.5	351	1400	297	2000	260	1	0	0	1	1	0	1	0	1	0	0	0	40	0	257	4	0	10	5	
2026-05-01 20:20:00	58.51929	17.84862	12	0	23	0	0	0	0	0.005	13.3	7	1020	18	1	31	0.5	155	1400	297	2000	255	1	0	1	0	1	1	0	0	1	0	30	0	9	0	260	-4	2	-10	5	
2026-05-01 20:25:00	58.5201	17.84907	11	0	24	0	0	0	0	0.005	13.3	7	1019	18	2	49	0.3	16	1400	297	2000	260	1	0	0	1	0	1	1	0	1	0	7	0	29	0	256	4	2	10	5	
2026-05-01 20:35:00	58.51719	17.85024	12	0	26	0	0	0	0	0.005	13.3	7	1019	18	3	103	0.6	175	1300	298	2000	265	1	0	0	0	0	1	0	0	1	0	26	0	0	0	266	-4	0	-10	5	
2026-05-01 20:50:00	58.51389	17.85138	11	0	29	0	0	0	0	0.005	13.3	7	1019	18	3	79	0.2	61	1100	299	2000	280	1	0	0	1	0	0	0	0	1	0	7	0	23	0	275	4	2	10	5	
2026-05-01 20:55:00	58.51287	17.85198	12	0	0	0	0	0	0	0.005	13.3	7	1020	18	2	49	0.4	163	1100	299	2000	275	1	0	1	0	1	0	0	0	1	0	30	0	6	0	277	-4	2	-10	5	
2026-05-01 21:00:00	58.51374	17.85261	12	0	1	0	0	0	0	0.005	13.3	7	1019	18	1	30	0.3	20	1200	299	2000	270	1	0	1	1	0	1	0	0	1	0	7	4	28	0	274	4	2	10	5	
2026-05-01 21:05:00	58.51494	17.85285	12	0	2	0	0	0	0	0.005	13.3	7	1019	18	2	51	0.4	6	1300	298	2000	270	1	0	1	1	1	0	1	0	1	0	0	7	29	0	270	4	0	10	5	
2026-05-01 21:10:00	58.51617	17.85276	12	0	3	0	0	0	0	0.005	13.2	7	1019	18	1	30	0.4	358	1300	298	2000	270	1	0	1	1	1	1	0	0	1	0	0	0	40	0	266	4	0	10	5	
2026-05-01 21:15:00	58.5174	17.85264	13	0	4	0	0	0	0	0.005	13.2	7	1019	18	1	31	0.5	357	1400	297	2000	270	1	0	1	1	1	1	1	0	1	0	0	0	40	0	262	4	0	10	5	
2026-05-01 21:20:00	58.51842	17.85252	13	0	5	0	0	0	0	0.005	13.3	7	1019	18	1	33	0.4	356	1400	297	2000	270	1	0	0	1	1	1	1	0	1	0	0	0	40	0	259	4	0	10	5	
2026-05-01 21:25:00	58.51737	17.85354	13	0	6	0	0	0	0	0.005	13.2	7	1019	18	1	30	0.4	153	1400	297	2000	255	1	0	1	0	1	1	1	0	1	0	31	0	8	0	261	-4	2	-10	5	
2026-05-01 21:35:00	58.51773	17.85672	11	0	8	0	0	0	0	0.005	13.2	7	1019	18	3	119	0.4	110	1600	297	2000	265	1	0	0	0	1	0	1	0	1	0	16	0	6	0	256	-4	2	-10	5	
2026-05-01 21:40:00	58.51629	17.85723	11	0	9	0	0	0	0	0.005	13.2	7	1019	18	1	29	0.5	170	1500	297	2000	265	1	0	0	0	0	1	0	0	1	0	41	0	0	0	261	-4	0	-10	5	
2026-05-01 21:45:00	58.51485	17.8578	12	0	10	0	0	0	0	0.005	13.2	7	1019	18	1	27	0.5	168	1500	298	2000	265	1	0	0	0	0	0	1	0	1	0	41	0	0	0	265	-4	0	-10	5	
2026-05-01 21:50:00	58.51365	17.85843	11	0	11	0	0	0	0	0.005	13.2	7	1019	18	1	28	0.5	165	1500	298	2000	265	1	0	0	0	0	0	0	0	1	0	39	2	0	0	268	-4	0	-10	5	
2026-05-01 21:55:00	58.5123	17.859	11	0	12	0	0	0	0	0.005	13.2	7	1019	18	1	27	0.5	168	1500	299	2000	265	1	0	0	0	0	0	0	0	1	0	41	0	0	0	272	-4	0	-10	5	
2026-05-01 22:00:00	58.51125	17.85957	12	0	13	0	0	0	0	0.005	13.2	7	1019	18	1	31	0.4	164	1500	299	2000	265	1	0	1	0	0	0	0	0	1	0	40	0	0	0	275	-4	0	-10	5	
2026-05-01 22:05:00	58.51251	17.86047	11	0	14	0	0	0	0	0.005	13.2	7	1019	18	1	28	0.5	21	1600	298	2000	275	1	0	0	1	0	0	0	0	1	0	7	0	29	0	270	4	2	10	5	
2026-05-01 22:10:00	58.51155	17.86185	12	0	15	0	0	0	0	0.005	13.2	7	1019	18	1	31	0.4	143	1700	299	2000	265	1	0	1	0	1	0	0	0	1	0	31	0	8	0	271	-4	2	-10	5	
2026-05-01 22:20:00	58.51326	17.86308	12	0	17	0	0	0	0	0.005	13.2	7	1019	18	3	107	0.3	17	1800	298	2000	260	1	0	1	1	1	0	1	0	1	0	0	1	24	0	265	4	0	10	5	
2026-05-01 22:25:00	58.51446	17.86311	12	0	18	0	0	0	0	0.005	13.2	7	1019	18	1	31	0.5	1	1800	298	2000	260	1	0	1	1	1	1	0	0	1	0	0	0	40	0	260	4	0	10	5	
2026-05-01 22:30:00	58.5156	17.86281	12	0	19	0	0	0	0	0.005	13.2	7	1019	18	1	30	0.4	352	1800	297	2000	260	1	0	1	1	1	1	1	0	1	0	0	1	40	0	256	4	0	10	5	
2026-05-01 22:35:00	58.51632	17.86281	13	0	20	0	0	0	0	0.005	13.2	7	1019	18	1	29	0.3	0	1800	297	2000	260	1	0	1	1	1	1	1	0	1	0	0	1	40	0	253	4	0	10	5	
2026-05-01 22:40:00	58.51737	17.86299	13	0	21	0	0	0	0	0.005	13.2	7	1019	18	1	30	0.4	5	1900	296	2000	260	1	0	0	1	1	1	1	0	1	0	0	3	38	0	249	4	0	10	5	
2026-05-01 22:45:00	58.51641	17.86416	12	0	22	0	0	0	0	0.005	13.2	7	1019	18	1	31	0.4	147	1900	297	2000	255	1	0	0	0	1	1	1	0	1	0	30	0	9	0	251	-4	2	-10	5	
2026-05-01 22:50:00	58.51512	17.86515	12	0	23	0	0	0	0	0.005	13.2	7	1019	18	1	31	0.5	158	1900	297	2000	255	1	0	0	0	0	1	1	0	1	0	40	0	0	0	255	-4	0	-10	5	
2026-05-01 22:55:00	58.51386	17.86617	12	0	24	0	0	0	0	0.005	13.2	7	1019	18	1	27	0.5	157	1900	297	2000	255	1	0	0	0	0	0	1	0	1	0	41	0	0	0	259	-4	0	-10	5	
2026-05-01 23:00:00	58.51245	17.86683	11	0	25	0	0	0	0	0.005	13.2	7	1019	18	1	27	0.5	166	2000	298	2000	255	1	0	0	0	0	0	0	0	1	0	41	0	0	0	263	-4	0	-10	5	
2026-05-01 23:05:00	58.51128	17.86758	12	0	26	0	0	0	0	0.005	13.2	7	1019	18	1	31	0.5	162	2000	298	2000	255	1	0	1	0	0	0	0	0	1	0	40	0	0	0	266	-4	0	-10	5	
2026-05-01 23:10:00	58.51227	17.86839	12	0	27	0	0	0	0	0.005	13.2	7	1019	18	1	32	0.4	24	2000	298	2000	270	1	0	0	1	0	0	0	0	1	0	7	0	32	0	263	4	2	10	5	
2026-05-01 23:15:00	58.51143	17.86965	12	0	28	0	0	0	0	0.005	13.2	7	1019	18	1	28	0.4	142	2100	298	2000	265	1	0	1	0	1	0	0	0	1	0	33	0	7	0	266	-4	2	-10	5	
2026-05-01 23:20:00	58.51209	17.87037	11	0	29	0	0	0	0	0.005	13.2	7	1019	18	2	48	0.3	30	2200	298	2000	260	1	0	1	1	0	1	0	0	1	0	9	0	27	0	264	4	2	10	5	
2026-05-01 23:25:00	58.51296	17.87052	13	0	0	0	0	0	0	0.005	13.2	7	1019	18	1	28	0.3	5	2200	297	2000	260	1	0	1	1	1	0	1	0	1	0	0	0	41	0	261	4	0	10	5	
2026-05-01 23:30:00	58.51395	17.87028	11	0	1	0	0	0	0	0.005	13.2	7	1019	18	1	29	0.4	353	2200	297	2000	260	1	0	1	1	1	1	0	0	1	0	0	0	41	0	258	4	0	10	5	
2026-05-01 23:35:00	58.51488	17.87034	11	0	2	0	0	0	0	0.005	13.2	7	1019	18	2	57	0.4	2	2200	297	2000	260	1	0	1	1	1	1	1	0	0	0	0	1	34	0	256	4	0	10	5	
2026-05-01 23:40:00	58.51614	17.87022	11	0	3	0	0	0	0	0.005	13.2	7	1019	18	1	27	0.5	357	2200	296	2000	260	1	0	1	1	1	1	1	0	0	0	0	2	39	0	252	4	0	10	5	
2026-05-01 23:45:00	58.5171	17.86992	12	0	4	0	0	0	0	0.005	13.2	7	1019	18	2	62	0.4	351	2300	296	2000	260	1	0	0	1	1	1	1	0	0	0	0	1	33	0	249	4	0	10	5	
2026-05-01 23:50:00	58.51611	17.87109	41	0	5	0	0	0	0	0.005	13.2	7	1019	18	1	31	0.4	148	2300	296	2000	250	1	0	1	0	1	1	1	0	0	0	33	0	6	0	253	-4	2	-10	5	
2026-05-01 23:55:00	58.51662	17.87217	12	0	6	0	0	0	0	0.005	13.2	7	1019	18	1	60	0.3	48	2400	296	2000	270	1	0	0	1	0	1	1	0	0	0	7	5	21	0	252	4	2	10	5	
2026-05-02 00:05:00	58.51488	17.87469	11	0	8	0	0	0	0	0.005	13.2	7	1019	18	3	80	0.5	154	2500	296	2000	265	1	0	0	0	0	1	0	0	0	0	31	0	0	0	257	-4	0	-10	5	
2026-05-02 00:15:00	58.51362	17.87853	13	0	10	0	0	0	0	0.005	13.2	7	1019	18	3	79	0.5	106	2600	296	2000	265	1	0	1	0	0	0	0	0	0	0	10	0	21	0	261	-4	0	-10	5	
2026-05-02 00:20:00	58.51392	17.87952	11	0	11	0	0	0	0	0.005	13.2	7	1019	18	1	27	0.2	59	2700	296	2000	220	1	0	1	1	0	0	0	0	0	0	14	0	26	0	261	4	2	10	5	
2026-05-02 00:25:00	58.51437	17.87988	12	0	12	0	0	0	0	0.005	13.2	7	1019	18	2	46	0.2	23	2700	296	2000	220	1	0	1	1	1	0	0	0	0	0	0	1	36	0	260	4	0	10	5	
2026-05-02 00:30:00	58.51467	17.88024	12	0	13	0	0	0	0	0.005	13.2	7	1019	18	1	30	0.1	33	2800	296	2000	220	1	0	1	1	1	1	0	0	0	0	0	0	41	0	259	4	0	10	5	
2026-05-02 00:35:00	58.515	17.88045	12	0	14	0	0	0	0	0.005	13.2	7	1019	18	2	47	0.1	18	2800	296	2000	220	1	0	1	1	1	1	1	0	0	0	0	0	37	0	258	4	0	10	5	
2026-05-02 00:40:00	58.51536	17.88057	12	0	15	0	0	0	0	0.005	13.2	7	1019	18	1	29	0.1	10	2800	296	2000	220	1	0	1	1	1	1	1	0	0	0	0	0	41	0	258	4	0	10	5	
2026-05-02 00:45:00	58.51578	17.88057	12	0	16	0	0	0	0	0.005	13.2	7	1019	18	1	30	0.2	2	2800	295	2000	220	1	0	0	1	1	1	1	0	0	0	0	1	40	0	257	4	0	10	5	
2026-05-02 00:50:00	58.51539	17.8824	13	0	17	0	0	0	0	0.005	13.2	7	1019	18	2	59	0.4	113	2900	295	2000	220	1	0	1	0	1	1	1	0	0	0	22	1	11	0	258	-4	2	-10	5	
2026-05-02 00:55:00	58.51593	17.88318	11	0	18	0	0	0	0	0.005	13.2	7	1019	18	1	31	0.2	38	3000	295	2000	240	1	0	1	1	0	1	1	0	0	0	10	0	29	0	257	4	2	10	5	
2026-05-02 01:00:00	58.51641	17.88315	12	0	19	0	0	0	0	0.005	13.2	7	1019	18	3	67	0.2	357	3000	295	2000	240	1	0	1	1	1	0	1	0	0	0	0	1	32	0	256	4	0	10	5	
2026-05-02 01:05:00	58.51668	17.88315	12	0	20	0	0	0	0	0.005	13.2	7	1019	18	1	30	0.1	2	3000	295	2000	240	1	0	1	1	1	1	0	0	0	0	0	1	40	0	256	4	0	10	5	
2026-05-02 01:10:00	58.51707	17.88294	13	0	21	0	0	0	0	0.005	13.2	7	1019	18	2	54	0.1	345	3000	295	2000	240	1	0	1	1	1	1	1	0	0	0	0	0	36	0	255	4	0	10	5	
2026-05-02 01:15:00	58.51746	17.88291	12	0	22	0	0	0	0	0.005	13.2	7	1019	18	1	30	0.1	356	3000	295	2000	240	1	0	1	1	1	1	1	0	0	0	0	1	40	0	254	4	0	10	5	
2026-05-02 01:20:00	58.51785	17.88264	13	0	23	0	0	0	0	0.005	13.2	7	1019	18	2	61	0.1	340	3000	295	2000	240	1	0	0	1	1	1	1	0	0	0	0	0	34	0	253	4	0	10	5	
2026-05-02 01:25:00	58.51749	17.88456	14	0	24	0	0	0	0	0.005	13.2	7	1019	18	1	40	0.4	109	3100	295	2000	210	1	0	1	0	1	1	1	0	0	0	25	0	10	0	254	-4	2	-10	5	
2026-05-02 01:30:00	58.51821	17.88474	41	0	25	0	0	0	0	0.005	13.2	7	1018	18	1	35	0.2	8	3100	294	2000	230	1	0	1	1	0	1	1	0	0	0	10	0	28	0	253	4	2	10	5	
2026-05-02 01:35:00	58.5186	17.88456	11	0	26	0	0	0	0	0.005	13.2	7	1018	18	1	55	0.2	347	3100	294	2000	230	1	0	1	1	1	0	1	0	0	0	0	0	35	0	252	4	0	10	5	
2026-05-02 01:40:00	58.51923	17.88423	11	0	27	0	0	0	0	0.005	13.2	7	1019	18	1	29	0.2	343	3100	294	2000	230	1	0	1	1	1	1	0	0	0	0	0	0	41	0	251	4	0	10	5	
2026-05-02 01:45:00	58.51986	17.88375	11	0	28	0	0	0	0	0.005	13.2	7	1018	18	1	25	0.3	339	3100	294	2000	230	1	0	1	1	1	1	1	0	0	0	0	1	40	0	249	4	0	10	5	
2026-05-02 01:50:00	58.5204	17.88339	11	0	29	0	0	0	0	0.005	13.2	7	1018	18	1	28	0.2	341	3100	294	2000	230	1	0	1	1	1	1	1	0	0	0	0	0	41	0	248	4	0	10	5	
2026-05-02 02:00:00	58.52103	17.88414	11	0	1	0	0	0	0	0.005	13.2	7	1018	18	3	116	0.2	75	3200	293	2000	200	1	0	1	0	1	1	1	0	0	0	6	0	16	0	247	-4	2	-10	5	
2026-05-02 02:05:00	58.52145	17.88423	11	0	2	0	0	0	0	0.005	13.2	7	1018	18	1	26	0.2	5	3200	293	2000	205	1	0	1	1	0	1	1	0	0	0	10	0	30	0	247	4	2	10	5	
2026-05-02 02:10:00	58.52163	17.88351	11	0	3	0	0	0	0	0.005	13.2	7	1018	18	2	55	0.2	294	3200	293	2000	205	1	0	1	1	1	0	1	0	0	0	0	0	36	0	246	4	0	10	5	
2026-05-02 02:15:00	58.52178	17.88264	11	0	4	0	0	0	0	0.005	13.2	7	1018	18	1	26	0.2	290	3100	293	2000	205	1	0	1	1	1	1	0	0	0	0	0	0	41	0	245	4	0	10	5	
2026-05-02 02:20:00	58.52199	17.88147	11	0	5	0	0	0	0	0.005	13.2	7	1018	18	1	33	0.2	289	3100	293	2000	205	1	0	1	1	1	1	1	0	0	0	0	0	40	0	244	4	0	10	5	
2026-05-02 02:25:00	58.52226	17.88045	11	0	6	0	0	0	0	0.005	13.2	7	1018	18	1	26	0.2	296	3000	293	2000	205	1	0	1	1	1	1	1	0	0	0	0	0	41	0	243	4	0	10	5	
2026-05-02 02:30:00	58.52256	17.8794	13	0	7	0	0	0	0	0.005	13.2	7	1018	18	1	31	0.2	300	3000	293	2000	205	1	0	1	1	1	1	1	0	0	0	0	0	40	0	242	4	0	10	5	
2026-05-02 02:35:00	58.52286	17.87826	13	0	8	0	0	0	0	0.005	13.2	7	1018	18	1	29	0.2	296	3000	293	2000	205	1	0	1	1	1	1	1	0	0	0	0	0	41	0	241	4	0	10	5	
2026-05-02 02:40:00	58.52313	17.87721	13	0	9	0	0	0	0	0.005	13.2	7	1018	18	1	30	0.2	295	2900	293	2000	205	1	0	1	1	1	1	1	0	0	0	0	0	40	0	240	4	0	10	5	
2026-05-02 02:45:00	58.52334	17.87607	12	0	10	0	0	0	0	0.005	13.2	7	1018	18	1	28	0.2	289	2900	293	2000	205	1	0	1	1	1	1	1	0	0	0	0	0	41	0	239	4	0	10	5	
2026-05-02 02:50:00	58.52364	17.87511	12	0	11	0	0	0	0	0.005	13.2	7	1018	18	1	28	0.2	303	2900	293	2000	205	1	0	1	1	1	1	1	0	0	0	0	0	41	0	238	4	0	10	5	
2026-05-02 02:55:00	58.52391	17.87439	12	0	12	0	0	0	0	0.005	13.2	7	1018	18	1	33	0.2	306	2800	293	2000	205	1	0	1	1	1	1	1	0	0	0	0	0	40	0	237	4	0	10	5	
2026-05-02 03:00:00	58.52415	17.8737	11	0	13	0	0	0	0	0.005	13.2	7	1018	18	1	26	0.2	303	2800	293	2000	205	1	0	1	1	1	1	1	0	0	0	0	2	39	0	236	4	0	10	5	
2026-05-02 03:05:00	58.52442	17.87244	13	0	14	0	0	0	0	0.005	13.2	7	1018	18	1	25	0.3	292	2800	293	2000	205	1	0	1	1	1	1	1	0	0	0	0	0	42	0	235	4	0	10	5	
2026-05-02 03:10:00	58.52493	17.87109	41	0	15	0	0	0	0	0.005	13.2	7	1018	18	1	29	0.3	306	2700	293	2000	205	1	0	0	1	1	1	1	0	0	0	0	0	41	0	233	4	0	10	5	
2026-05-02 03:15:00	58.52463	17.87265	11	0	16	0	0	0	0	0.005	13.2	7	1018	18	1	59	0.4	110	2800	293	2000	205	1	0	1	0	1	1	1	0	0	0	23	1	10	0	234	-4	2	-10	5	
2026-05-02 03:20:00	58.52532	17.87175	12	0	17	0	0	0	0	0.005	13.2	7	1018	18	1	28	0.3	325	2800	293	2000	215	1	0	1	1	0	1	1	0	0	0	8	0	32	0	232	4	2	10	5	
2026-05-02 03:25:00	58.52586	17.87016	11	0	18	0	0	0	0	0.005	13.2	7	1018	18	1	29	0.4	303	2800	293	2000	215	1	0	1	1	1	0	1	0	0	0	0	0	41	0	230	4	0	10	5	
2026-05-02 03:30:00	58.52643	17.8686	11	0	19	0	0	0	0	0.005	13.2	7	1017	18	1	28	0.4	305	2700	293	2000	215	1	0	1	1	1	1	0	0	0	0	0	0	41	0	228	4	0	10	5	
2026-05-02 03:35:00	58.52721	17.86683	11	0	20	0	0	0	0	0.005	13.2	7	1017	18	1	26	0.4	310	2700	292	2000	215	1	0	1	1	1	1	1	0	0	0	0	0	41	0	225	4	0	10	5	
2026-05-02 03:40:00	58.52781	17.86524	12	0	21	0	0	0	0	0.005	13.3	7	1017	18	1	28	0.4	307	2700	292	2000	215	1	0	1	1	1	1	1	0	0	0	0	0	41	0	223	4	0	10	5	
2026-05-02 03:45:00	58.52847	17.86374	12	0	22	0	0	0	0	0.005	13.3	7	1017	18	1	34	0.4	310	2700	292	2000	215	1	0	0	1	1	1	1	0	0	0	0	0	40	0	220	4	0	10	5	
2026-05-02 03:50:00	58.52817	17.86551	12	0	23	0	0	0	0	0.005	13.3	7	1017	18	1	32	0.4	109	2700	292	2000	210	1	0	1	0	1	1	1	0	0	0	30	0	9	0	223	-4	2	-10	5	
2026-05-02 03:55:00	58.5288	17.86533	12	0	24	0	0	0	0	0.005	13.3	7	1017	18	1	26	0.2	352	2800	292	2000	225	1	0	0	1	0	1	1	0	0	0	10	1	29	0	221	4	2	10	5	
2026-05-02 04:00:00	58.52883	17.8668	12	0	25	0	0	0	0	0.005	13.3	7	1017	18	3	80	0.3	88	2900	292	2000	215	1	0	1	0	1	0	1	0	0	0	18	0	11	0	223	-4	2	-10	5	
2026-05-02 04:05:00	58.5294	17.86689	13	0	26	0	0	0	0	0.005	13.4	7	1017	18	2	45	0.2	5	2900	292	2000	215	1	0	1	1	0	1	0	0	0	0	11	0	25	0	222	4	2	10	5	
2026-05-02 04:10:00	58.52997	17.86605	13	0	27	0	0	0	0	0.005	13.4	7	1017	18	1	34	0.3	321	2900	291	2000	215	1	0	1	1	1	0	1	0	0	0	0	0	40	0	220	4	0	10	5	
2026-05-02 04:20:00	58.53123	17.86428	12	0	29	0	0	0	0	0.005	13.7	7	1017	18	3	79	0.3	327	3000	291	2000	215	1	0	1	1	1	1	1	0	0	0	0	0	31	0	217	4	0	10	5	
2026-05-02 04:30:00	58.53303	17.862	12	0	1	0	0	0	0	0.005	13.7	7	1017	18	3	95	0.4	326	3100	291	2000	215	1	0	0	1	1	1	1	0	0	0	0	0	27	0	213	4	0	10	5	
2026-05-02 04:35:00	58.53255	17.86341	12	0	2	0	0	0	0	0.005	13.7	7	1017	18	2	59	0.3	123	3100	291	2000	225	1	0	0	0	1	1	1	0	0	0	27	0	7	0	215	-4	2	-10	5	
