Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	I	V	Temperature	CTTemp	CTCond	ECO3_Beta	ECO3_CHL	ECO3_PC	WBT_Status	WBT_Ens	WBT_Min	NPUSOnSec	NPUStatus	NPUFiles	NPU_Val0	NPU_Val1	NPU_Val2	NPU_Val3	NPU_Val4	NPU_Val5	NPU_Val6	NPU_Val7	NPU_Val8	NPU_Val9	NPU_Val10	NPU_Val11	NPU_Val12	NPU_Val13	NPU_Val14	
2024-04-14 20:30:00	57.33936	17.87619	12	27	0	1	300	0.007	13.3	5	3.392	7.14	0.001221	2.87	0.55	0	4	3	50	1		-44.21	26.3	3.73	97.53	339.77	38.48	77.14	31.38	191.29	61.83	1.04	88.93	0	0	0	
2024-04-14 20:40:00	57.33684	17.87925	12	28	0	1	300	0.007	13.3	5	3.386	7.14	0.002841	3.04	0.65	0	4	3	50	1		-45.61	24.15	3.13	97.53	290.23	38.23	69.34	30.83	170.15	58.03	1.04	88.98	0	0	0	
2024-04-14 20:50:00	57.3363	17.88024	12	29	0	1	300	0.007	13.3	5	3.378	7.14	0.000873	2.87	0.5	0	4	3	50	1		-45.34	21.9	3.03	97.53	316.02	38.13	74.87	31.63	178.46	60.43	1.04	89.03	0	0	0	
2024-04-14 21:00:00	57.33405	17.88375	13	30	0	1	300	0.007	13.3	6	3.377	7.14	0.00627	3.42	0.6	0	4	3	50	1		-46.36	22.2	3.13	97.53	255.94	38.03	42.33	25.08	160.4	55.98	1.03	89.03	0	0	0	
2024-04-14 21:10:00	57.33444	17.88636	41	31	0	1	330	0.005	13.3	6	3.398	7.14	0.000933	2.91	0.55	0	4	3	50	1		-45.5	23.9	3.23	97.53	351.54	37.68	89.97	27.78	233.46	57.68	1.03	89.03	0	0	0	
2024-04-14 21:20:00	57.33231	17.88882	13	32	0	1	300	0.007	13.3	5	3.428	7.14	0.003924	3.12	0.9	0	4	3	50	1		-46	25.3	2.73	97.53	311.55	43.08	75.38	28.28	201.06	56.93	1.01	89.03	0	0	0	
2024-04-14 21:30:00	57.33723	17.88951	12	33	0	1	300	0.007	13.3	5	3.474	7.13	0.002985	3.31	0.6	0	4	3	50	1		-46.51	25.3	2.73	97.53	285.5	40.03	72.82	27.83	182.59	59.93	1.02	89.03	0	0	0	
2024-04-14 21:40:00	57.33033	17.89035	13	34	0	1	300	0.007	13.3	5	3.46	7.14	0.002193	2.98	0.55	0	4	3	50	1		-44.06	27.35	2.93	97.53	368.7	38.13	115.03	28.23	207.94	56.33	1.01	89.03	0	0	0	
2024-04-14 22:00:00	57.32922	17.89245	13	36	0	3	290	0.007	13.3	6	3.49	7.14	0.001032	3.01	0.6	0	4	3	50	1		-20.12	1	3.08	94.03	523.02	37.43	156.55	26.48	195.03	53.43	0.77	87.13	0	0	0	
2024-04-14 22:10:00	57.33336	17.89356	13	37	0	1	290	0.007	13.3	5	3.485	7.13	0.003759	3.15	1.4	0	4	3	50	1		-14.84	1	3.63	93.73	1.724098E+07	91.83	140.37	27.28	195.62	55.88	1.724058E+07	91.83	0	0	0	
2024-04-14 22:20:00	57.33297	17.89524	12	38	0	1	300	0.007	13.3	6	3.495	7.13	0.001113	3.06	0.55	0	4	3	50	1		-14.79	1.6	3.33	92.33	1.724096E+07	90.43	122.99	27.63	222.11	58.43	1.724058E+07	90.43	0	0	0	
2024-04-14 22:30:00	57.32472	17.89677	13	39	0	1	300	0.007	13.3	5	3.509	7.14	0.000921	3.1	0.55	0	4	3	50	1		-16.79	1.05	3.43	91.33	1.724103E+07	89.43	154.03	26.93	217.61	53.03	1.724058E+07	89.43	0	0	0	
2024-04-14 22:40:00	57.32187	17.9007	41	40	0	1	320	0.007	13.3	6	3.52	7.15	0.001206	3.1	0.55	0	4	3	50	1		-16.43	1	2.78	87.83	1.724115E+07	85.93	256.43	28.13	239.64	53.58	1.724058E+07	85.93	0	0	0	
2024-04-14 22:50:00	57.32523	17.90763	11	41	0	1	300	0.007	13.3	5	3.535	7.15	0.002703	3.19	0.6	0	4	3	50	1		-14.63	1	2.83	86.63	1.724115E+07	84.73	205.9	28.73	326.9	58.03	1.724058E+07	84.73	0	0	0	
2024-04-14 23:00:00	57.32886	17.91306	11	42	0	1	300	0.007	13.2	5	3.56	7.16	0.003363	3.22	0.55	0	4	3	50	1		-13.73	1	2.63	86.63	1.724117E+07	84.73	172.9	29.23	894.93	66.63	1.724058E+07	84.73	0	0	0	
2024-04-14 23:10:00	57.32736	17.91789	12	43	0	1	300	0.007	13.2	5	3.568	7.16	0.000876	3.06	0.55	0	4	3	50	1		-11.56	0.7	2.98	59.43	1.724081E+07	57.53	66.03	30.38	1.724073E+07	57.53	0	0	0	0	0	
2024-04-14 23:20:00	57.32475	17.92176	12	44	0	1	300	0.007	13.2	6	3.587	7.17	0.002367	3.02	0.5	0	4	3	50	1		-9.56	0.7	2.53	55.53	1.724078E+07	53.63	56.94	29.58	1.724068E+07	53.63	0	0	0	0	0	
2024-04-14 23:30:00	57.32904	17.9256	11	45	0	1	300	0.007	13.2	5	3.594	7.17	0.003918	3.1	1.8	0	4	3	50	1		-10.4	0.9	3.13	54.63	1.724074E+07	52.73	55.47	28.73	1.724066E+07	52.73	0	0	0	0	0	
2024-04-14 23:40:00	57.32184	17.92911	11	46	0	1	300	0.007	13.2	5	3.626	7.19	0.001176	3.01	0.55	0	4	3	50	1		-10.65	0.75	2.63	55.18	1.724079E+07	53.28	90.75	29.13	1.724069E+07	53.28	0	0	0	0	0	
2024-04-14 23:50:00	57.32427	17.93151	12	47	0	1	300	0.007	13.2	5	3.619	7.19	0.001908	3.19	0.55	0	4	3	50	1		-10.23	0.9	2.53	54.73	1.724076E+07	52.83	69.6	28.23	1.724066E+07	52.83	0	0	0	0	0	
2024-04-15 00:00:00	57.32325	17.93493	12	48	0	1	300	0.007	13.2	5	3.637	7.21	0.00084	3.02	0.55	0	4	3	50	1		-12.96	0.8	3.18	57.03	1.72408E+07	55.13	101.02	28.33	1.724069E+07	55.13	0	0	0	0	0	
2024-04-15 00:10:00	57.32073	17.93856	11	49	0	1	300	0.007	13.2	5	3.649	7.22	0.000924	2.94	0.45	0	4	3	50	1		-10.67	0.8	3.53	56.53	1.724091E+07	54.63	129.75	25.03	1.724071E+07	54.63	0	0	0	0	0	
2024-04-15 00:20:00	57.32505	17.94255	12	50	0	1	300	0.007	13.2	5	3.642	7.22	0.001233	3.02	0.45	0	4	3	50	1		-10.67	0.7	3.13	57.43	1.724085E+07	55.53	122.39	25.63	1.72407E+07	55.53	0	0	0	0	0	
2024-04-15 00:30:00	57.3243	17.94546	12	51	0	1	300	0.007	13.2	5	3.664	7.24	0.001053	2.88	0.5	0	4	3	50	1		-11.91	0.8	3.18	57.33	1.724087E+07	55.43	136.08	24.83	1.72407E+07	55.43	0	0	0	0	0	
2024-04-15 00:40:00	57.3231	17.94969	12	52	0	1	290	0.007	13.2	5	3.679	7.24	0.001002	2.79	0.45	0	4	3	50	1		-15.89	0.9	2.53	57.33	1.724084E+07	55.43	153.96	20.83	1.724066E+07	55.43	0	0	0	0	0	
2024-04-15 00:50:00	57.32274	17.95014	12	53	0	1	290	0.007	13.2	6	3.682	7.25	0.000813	2.8	0.5	0	4	3	50	1		-16.08	0.9	2.13	57.43	1.724084E+07	55.53	173.1	21.83	1.724065E+07	55.53	0	0	0	0	0	
2024-04-15 01:00:00	57.3255	17.94798	12	54	0	3	290	0.007	13.2	6	3.627	7.23	0.00207	3.02	0.55	0	4	3	50	1		-21.86	0.9	2.88	57.83	301.56	36.63	117.28	23.98	123.97	47.98	0	0.53	0	0	0	
2024-04-15 01:10:00	57.32448	17.94981	12	55	0	1	290	0.007	13.2	6	3.671	7.24	0.00426	2.82	1.15	0	4	3	50	1		-10.76	0.9	2.53	57.23	1.724083E+07	55.33	155.24	22.23	1.724063E+07	55.33	0	0	0	0	0	
2024-04-15 01:20:00	57.3237	17.94834	12	56	0	1	300	0.007	13.2	6	3.649	7.24	0.000732	2.95	0.5	0	4	3	50	1		-15.52	0.8	2.93	57.43	8719113	54.83	156.66	22.33	8719022	54.83	0	0.27	0	0	0	
2024-04-15 01:30:00	57.32697	17.95017	13	57	0	1	300	0.007	13.2	6	3.621	7.23	0.002451	2.98	0.65	0	4	3	50	1		-11.37	0.9	3.23	57.33	1.724082E+07	55.43	158.69	23.08	1.724063E+07	55.43	0	0	0	0	0	
2024-04-15 01:40:00	57.32205	17.94783	12	58	0	1	290	0.007	13.2	6	3.638	7.23	0.000801	2.92	0.5	0	4	3	50	1		-12.62	0.7	2.38	57.53	1.724078E+07	55.63	135	23.58	1.724064E+07	55.63	0	0	0	0	0	
2024-04-15 01:50:00	57.32442	17.95026	12	59	0	1	300	0.007	13.2	6	3.633	7.23	0.000975	2.89	0.5	0	4	3	50	1		-10.96	0.7	2.73	57.03	1.724077E+07	55.13	127.37	24.63	1.724063E+07	55.13	0	0	0	0	0	
2024-04-15 02:00:00	57.32286	17.94924	40	0	0	1	330	0.007	13.2	6	3.625	7.23	0.00078	2.94	0.55	0	4	3	50	1		-12.51	0.7	2.78	57.53	1.724079E+07	55.63	136.88	25.33	1.724064E+07	55.63	0	0	0	0	0	
2024-04-15 02:10:00	57.32166	17.95068	12	1	0	1	300	0.007	13.2	6	3.649	7.24	0.002124	3.27	1.15	0	4	3	50	1		-10	0.7	2.53	56.63	1.724078E+07	54.73	144.19	26.33	1.724061E+07	54.73	0	0	0	0	0	
2024-04-15 02:20:00	57.32514	17.95404	12	2	0	2	300	0.007	13.2	6	3.617	7.23	0.000924	3.05	0.5	0	4	3	50	1		-15.07	0.75	2.53	57.03	8869075	54.03	123.09	27.58	8869003	54.03	0	0.27	0	0	0	
2024-04-15 02:30:00	57.32409	17.95266	12	3	0	1	300	0.007	13.2	6	3.614	7.22	0.000945	3	0.5	0	4	3	50	1		-9.7	0.65	1.98	56.73	1.724074E+07	54.83	105.91	28.98	1.724062E+07	54.83	0	0	0	0	0	
2024-04-15 02:40:00	57.32265	17.95164	12	4	0	1	300	0.007	13.2	5	3.614	7.22	0.000879	2.97	0.55	0	4	3	50	1		-13.25	0.7	3.03	57.13	1.724071E+07	55.23	53.7	31.03	1.724065E+07	55.23	0	0	0	0	0	
2024-04-15 02:50:00	57.32367	17.94981	12	5	0	1	300	0.007	13.2	6	3.625	7.21	0.00207	3.09	0.65	0	4	3	50	1		-21.25	0.7	3.03	57.53	132.06	40.33	41.37	31.13	78.7	44.63	0	0.53	0	0	0	
2024-04-15 03:00:00	57.32637	17.94864	13	6	0	1	120	0.007	13.2	5	3.631	7.2	0.002631	3.05	0.7	1	4	0	40	1		-1	-1	-1	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	
2024-04-15 03:10:00	57.32412	17.95062	12	7	0	1	300	0.007	13.2	5	3.626	7.21	0.001401	2.99	0.6	0	4	3	50	1		-9.53	0.6	2.33	56.93	1.724068E+07	55.03	32.46	30.68	1.724065E+07	55.03	0	0	0	0	0	
2024-04-15 03:20:00	57.32319	17.94876	12	8	0	3	290	0.007	13.2	5	3.626	7.2	0.000777	3.04	0.65	0	4	3	50	1		-17.12	0.8	2.48	57.33	1.724069E+07	55.43	44.56	29.73	1.724064E+07	55.43	0	0	0	0	0	
2024-04-15 03:30:00	57.32535	17.95188	13	9	0	1	300	0.007	13.2	5	3.629	7.2	0.000774	3.12	0.6	0	4	3	50	1		-10.84	1	2.33	57.13	1.724066E+07	55.23	29.95	27.73	1.724062E+07	55.23	0	0	0	0	0	
2024-04-15 03:40:00	57.32406	17.95056	16	10	0	1	300	0.007	13.2	6	3.63	7.2	0.001824	3.27	0.65	0	4	3	50	1		-10.46	1	2.43	56.93	1.724065E+07	55.03	30.46	28.03	1.724061E+07	55.03	0	0	0	0	0	
2024-04-15 03:50:00	57.32301	17.94903	14	11	0	1	300	0.007	13.1	6	3.628	7.2	0.000747	3.35	0.65	0	4	3	50	1		-11.53	0.9	2.33	57.33	1.724064E+07	55.43	22.62	27.18	1.724061E+07	55.43	0	0	0	0	0	
2024-04-15 04:00:00	57.32136	17.94975	14	12	0	1	300	0.007	13.1	6	3.63	7.21	0.003882	3.63	0.9	0	4	3	50	1		-12.81	0.7	2.98	57.23	1.72406E+07	55.33	7.61	18.58	1.724059E+07	55.33	0	0	0	0	0	
2024-04-15 04:10:00	57.32523	17.95227	15	13	0	1	300	0.007	13.2	5	3.635	7.2	0.001467	3.41	0.65	0	4	3	50	1		-15.64	0.75	2.83	57.23	1.72406E+07	55.33	5.93	19.13	1.724058E+07	55.33	0	0	0	0	0	
2024-04-15 04:20:00	57.32496	17.95077	41	14	0	1	330	0.007	13.2	6	3.639	7.21	0.000954	3.24	0.5	0	4	3	50	1		-14.98	0.75	2.83	57.23	1.72406E+07	55.33	6.2	18.98	1.724058E+07	55.33	0	0	0	0	0	
2024-04-15 04:30:00	57.32319	17.95005	11	15	0	1	300	0.007	13.2	6	3.638	7.2	0.002124	2.85	0.55	0	4	3	50	1		-18.49	0.6	2.63	57.33	1.724059E+07	55.43	2.94	17.53	1.724058E+07	55.43	0	0	0	0	0	
2024-04-15 04:40:00	57.3264	17.94888	12	16	0	1	300	0.007	13.2	5	3.653	7.21	0.00108	2.35	0.45	0	4	3	50	1		-15.47	0.8	2.93	57.63	1.724059E+07	55.73	4.25	9.38	1.724058E+07	55.73	0	0	0	0	0	
2024-04-15 04:50:00	57.32478	17.95032	12	17	0	1	290	0.007	13.2	6	3.649	7.21	0.000939	2.04	0.35	0	4	3	50	1		-10.19	0.9	2.03	57.13	1.724059E+07	55.23	3.45	17.93	1.724058E+07	55.23	0	0	0	0	0	
2024-04-15 05:00:00	57.32427	17.94837	11	18	0	1	290	0.007	13.2	6	3.657	7.21	0.000837	1.72	0.35	0	4	3	50	1		-21.24	0.5	3.13	57.53	8.79	31.98	2.41	17.08	2.28	46.83	0	0.53	0	0	0	
2024-04-15 05:10:00	57.3219	17.9487	11	19	0	1	290	0.007	13.3	6	3.649	7.21	0.001071	1.52	0.3	0	4	3	50	1		-10.36	0.7	2.38	57.23	1.724059E+07	55.33	3.42	15.13	1.724058E+07	55.33	0	0	0	0	0	
2024-04-15 05:20:00	57.31446	17.9523	12	20	0	1	300	0.007	13.3	6	3.627	7.22	0.000774	1.43	0.25	0	4	3	50	1		-8.7	0.6	2.48	53.88	1.724058E+07	51.98	5.03	9.03	1.724058E+07	51.98	0	0	0	0	0	
2024-04-15 05:30:00	57.30732	17.9544	12	21	0	1	290	0.007	13.3	6	3.69	7.25	0.00096	1.3	0.2	0	4	3	50	1		-9.2	0.9	3.28	49.73	1.724058E+07	47.83	1.77	17.13	1.724058E+07	47.83	0	0	0	0	0	
2024-04-15 05:40:00	57.30537	17.9595	12	22	0	1	290	0.007	13.3	6	3.711	7.26	0.001707	1.23	0.15	0	4	3	50	1		-6.11	0.7	2.33	41.33	1.724058E+07	39.43	2.93	8.53	1.724058E+07	39.43	0	0	0	0	0	
2024-04-15 05:50:00	57.3033	17.96508	13	23	1	2	480	0.007	13.2	6	3.707	7.25	0.001527	1.16	0.15	0	4	6	60	1		-7.13	0.6	2.23	40.23	1.724058E+07	38.33	2.6	17.53	1.724058E+07	38.33	0	0	0	0	0	
2024-04-15 06:00:00	57.30345	17.9715	12	24	0	1	480	0.007	13.3	6	3.71	7.25	0.000669	1.09	0.2	0	4	6	60	1		-5.58	0.5	2.28	23.38	1.724058E+07	21.48	1.724058E+07	20.83	0	0	0	0	0	0	0	
2024-04-15 06:10:00	57.30216	17.97006	12	25	0	1	480	0.007	13.4	6	3.711	7.25	0.001167	1.08	0.2	0	4	6	50	1		-6.21	0.5	1.83	34.23	1.724058E+07	32.33	1.724058E+07	32.33	0	0	0	0	0	0	0	
2024-04-15 06:20:00	57.30189	17.9709	13	26	0	1	480	0.007	13.4	6	3.716	7.26	0.000651	1.06	0.15	0	4	6	50	1		-3.87	0.3	1.83	18.83	1.724058E+07	16.93	1.724058E+07	16.93	0	0	0	0	0	0	0	
2024-04-15 06:30:00	57.30447	17.9721	41	27	0	1	510	0.007	13.5	7	3.733	7.26	0.000747	1.06	0.1	0	4	6	50	1		-3.88	0.4	1.93	23.13	1.724058E+07	21.23	1.724058E+07	21.23	0	0	0	0	0	0	0	
2024-04-15 06:40:00	57.30066	17.97384	12	28	0	1	480	0.007	13.5	7	3.717	7.26	0.000936	1.02	0.2	0	4	6	50	1		-4.05	0.3	2.13	18.13	1.724058E+07	16.23	1.724058E+07	16.23	0	0	0	0	0	0	0	
2024-04-15 06:50:00	57.30408	17.97429	12	29	0	1	480	0.005	13.5	7	3.726	7.26	0.00066	1.03	0.15	0	4	6	50	1		-3.82	0.4	2.13	20.43	1.724058E+07	18.53	1.724058E+07	18.53	0	0	0	0	0	0	0	
2024-04-15 07:00:00	57.30069	17.9715	12	30	0	1	480	0.007	13.5	7	3.733	7.26	0.000681	0.95	0.1	0	4	6	50	1		-4.17	0.3	2.13	18.53	1.724058E+07	16.63	1.724058E+07	16.63	0	0	0	0	0	0	0	
2024-04-15 07:10:00	57.30381	17.97153	11	31	0	1	480	0.007	13.6	7	3.715	7.26	0.001038	1.02	0.1	0	4	6	50	1		-3.5	0.4	1.83	19.73	1.724058E+07	17.83	1.724058E+07	17.83	0	0	0	0	0	0	0	
2024-04-15 07:20:00	57.29901	17.97564	12	32	0	1	480	0.007	13.4	7	3.736	7.26	0.000744	0.94	0.15	0	4	6	50	1		-2.94	0.3	1.68	18.13	1.724058E+07	16.23	1.724058E+07	16.23	0	0	0	0	0	0	0	
2024-04-15 07:30:00	57.30186	17.97705	11	33	0	1	480	0.007	13.6	7	3.747	7.27	0.000696	0.98	0.1	0	4	6	50	1		-3.74	0.4	1.63	21.83	1.724058E+07	19.93	1.724058E+07	19.93	0	0	0	0	0	0	0	
2024-04-15 07:40:00	57.29982	17.97519	12	34	0	1	480	0.007	13.6	7	3.752	7.27	0.000732	0.93	0.1	0	4	6	50	1		-3.25	0.3	1.53	18.73	1.724058E+07	16.83	1.724058E+07	16.83	0	0	0	0	0	0	0	
2024-04-15 07:50:00	57.30267	17.97741	12	35	0	2	480	0.007	13.6	7	3.711	7.26	0.000744	0.95	0.1	0	4	6	50	1		-3.54	0.3	1.73	22.03	1.724058E+07	20.13	1.724058E+07	20.13	0	0	0	0	0	0	0	
2024-04-15 08:00:00	57.29991	17.97534	12	36	0	1	480	0.007	13.6	7	3.772	7.27	0.000633	0.95	0.1	0	4	6	50	1		-2.78	0.3	1.63	17.13	1.724058E+07	15.23	1.724058E+07	15.23	0	0	0	0	0	0	0	
2024-04-15 08:10:00	57.3015	17.97669	12	37	0	1	480	0.007	13.6	7	3.731	7.26	0.00117	0.98	0.15	0	4	6	50	1		-3.25	0.3	1.33	19.53	1.724058E+07	17.63	1.724058E+07	17.63	0	0	0	0	0	0	0	
2024-04-15 08:20:00	57.30066	17.97741	12	38	0	1	480	0.007	13.6	7	3.752	7.27	0.00069	0.95	0.1	0	4	6	50	1		-3.39	0.3	1.33	22.23	1.724058E+07	20.33	1.724058E+07	20.33	0	0	0	0	0	0	0	
2024-04-15 08:30:00	57.30042	17.97795	12	39	0	2	480	0.007	13.5	7	3.751	7.27	0.000645	0.94	0.1	0	4	6	50	1		-3.1	0.3	1.23	22.13	1.724058E+07	20.23	1.724058E+07	20.23	0	0	0	0	0	0	0	
2024-04-15 08:40:00	57.30165	17.9802	12	40	0	2	480	0.007	13.6	7	3.712	7.26	0.000633	1.01	0.1	0	4	6	50	1		-3.61	0.3	1.33	25.13	1.724058E+07	23.23	1.724058E+07	23.23	0	0	0	0	0	0	0	
2024-04-15 08:50:00	57.29997	17.97978	12	41	0	1	480	0.007	13.6	7	3.755	7.27	0.00063	0.99	0.1	0	4	6	50	1		-3.55	0.3	1.33	22.73	1.724058E+07	20.83	1.724058E+07	20.83	0	0	0	0	0	0	0	
2024-04-15 09:00:00	57.29934	17.98131	12	42	0	1	480	0.007	13.5	8	3.771	7.27	0.000627	0.95	0.15	0	4	6	50	1		-4.49	0.3	1.23	21.93	1.724058E+07	20.03	1.724058E+07	20.03	0	0	0	0	0	0	0	
2024-04-15 09:10:00	57.29949	17.98278	12	43	0	1	480	0.007	13.6	8	3.802	7.27	0.000642	0.99	0.15	0	4	6	50	1		-3.79	0.2	1.23	25.03	1.724058E+07	23.13	1.724058E+07	23.13	0	0	0	0	0	0	0	
2024-04-15 09:20:00	57.29976	17.98377	13	44	0	1	480	0.007	13.6	8	3.74	7.26	0.000633	1.15	0.2	0	4	6	50	1		-5.38	0.3	1.33	26.33	1.724058E+07	24.43	1.724058E+07	24.43	0	0	0	0	0	0	0	
2024-04-15 09:30:00	57.2994	17.98449	13	45	0	1	480	0.007	13.6	8	3.849	7.28	0.000627	0.93	0.15	0	4	6	50	1		-4.07	0.2	1.33	26.43	1.724058E+07	24.53	1.724058E+07	24.53	0	0	0	0	0	0	0	
2024-04-15 09:40:00	57.29889	17.98497	14	46	0	2	480	0.007	13.6	9	3.85	7.28	0.00063	1.02	0.2	0	4	6	50	1		-4.63	0.2	1.23	25.83	1.724058E+07	23.93	1.724058E+07	23.93	0	0	0	0	0	0	0	
2024-04-15 09:50:00	57.29817	17.9856	12	47	0	1	480	0.007	13.6	9	3.988	7.31	0.000624	0.93	0.2	0	4	6	50	1		-4.26	0.2	1.33	26.23	1.724058E+07	24.33	1.724058E+07	24.33	0	0	0	0	0	0	0	
2024-04-15 10:00:00	57.29796	17.98584	40	48	0	1	510	0.007	13.7	10	4.036	7.32	0.000588	0.87	0.1	0	4	6	50	1		-4.34	0.25	1.23	27.63	1.724058E+07	25.73	1.724058E+07	25.73	0	0	0	0	0	0	0	
2024-04-15 10:10:00	57.29796	17.98674	12	49	0	1	480	0.007	13.6	10	4.022	7.32	0.000591	0.89	0.15	0	4	6	50	1		-4.77	0.2	1.23	29.23	1.724058E+07	27.33	1.724058E+07	27.33	0	0	0	0	0	0	0	
2024-04-15 10:20:00	57.29688	17.98788	12	50	0	1	480	0.007	13.5	10	3.97	7.31	0.000585	0.84	0.2	0	4	6	50	1		-4.33	0.2	1.23	29.93	1.724058E+07	28.03	1.724058E+07	28.03	0	0	0	0	0	0	0	
2024-04-15 10:30:00	57.2973	17.988	12	51	0	1	480	0.005	13.7	10	4.111	7.34	0.000558	0.8	0.1	0	4	6	50	1		-4.63	0.2	1.23	29.93	1.724058E+07	28.03	1.724058E+07	28.03	0	0	0	0	0	0	0	
2024-04-15 10:40:00	57.29841	17.98683	12	52	0	2	480	0.007	13.7	11	4.068	7.31	0.000591	0.89	0.15	0	4	6	50	1		-5.06	0.2	1.23	28.93	1.724058E+07	27.03	1.724058E+07	27.03	0	0	0	0	0	0	0	
2024-04-15 10:50:00	57.29922	17.98545	12	53	0	1	480	0.007	13.7	11	4.155	7.32	0.000594	0.84	0.1	0	4	6	50	1		-3.83	0.2	1.23	26.63	1.724058E+07	24.73	1.724058E+07	24.73	0	0	0	0	0	0	0	
2024-04-15 11:00:00	57.30027	17.98326	12	54	0	1	480	0.007	13.7	11	4.124	7.31	0.0006	0.86	0.05	0	4	6	50	1		-3.72	0.2	1.23	25.33	1.724058E+07	23.43	1.724058E+07	23.43	0	0	0	0	0	0	0	
2024-04-15 11:10:00	57.3012	17.98095	12	55	0	1	480	0.007	13.7	11	4.145	7.32	0.000624	0.85	0.15	0	4	6	50	1		-2.75	0.2	1.23	24.83	1.724058E+07	22.93	1.724058E+07	22.93	0	0	0	0	0	0	0	
2024-04-15 11:20:00	57.30198	17.97864	12	56	0	1	480	0.007	13.7	11	4.207	7.33	0.000633	0.85	0.1	0	4	6	50	1		-2.86	0.2	1.23	23.03	1.724058E+07	21.13	1.724058E+07	21.13	0	0	0	0	0	0	0	
2024-04-15 11:30:00	57.30252	17.97606	12	57	0	1	480	0.007	13.7	11	4.176	7.32	0.000645	0.88	0.1	0	4	6	50	1		-2.9	0.1	1.23	21.53	1.724058E+07	19.63	1.724058E+07	19.63	0	0	0	0	0	0	0	
2024-04-15 11:40:00	57.30339	17.97582	11	58	0	1	480	0.007	13.7	11	4.171	7.31	0.000651	0.9	0.2	0	4	6	50	1		-2.55	0.2	1.23	24.03	1.724058E+07	22.13	1.724058E+07	22.13	0	0	0	0	0	0	0	
2024-04-15 11:50:00	57.30348	17.9784	12	59	0	1	480	0.007	13.7	11	4.27	7.33	0.000663	0.86	0.15	0	4	6	50	1		-2.87	0.2	1.23	25.83	1.724058E+07	23.93	1.724058E+07	23.93	0	0	0	0	0	0	0	
2024-04-15 12:00:00	57.30285	17.98173	13	0	0	1	480	0.007	13.7	11	4.329	7.34	0.000801	0.84	0.1	0	4	6	50	1		-3.23	0.2	1.33	26.73	1.724058E+07	24.83	1.724058E+07	24.83	0	0	0	0	0	0	0	
2024-04-15 12:10:00	57.294	17.97309	13	1	0	2	480	0.007	13.5	11	4.459	7.41	0.005247	1.17	0.2	0	4	6	50	1		-9	0.1	1.53	3.88	1.724058E+07	2.13	1.724058E+07	2.13	0	0	0	0	0	0	0	
2024-04-15 12:20:00	57.29001	17.97093	41	2	0	1	510	0.007	13.5	11	4.437	7.4	0.001263	0.65	0	0	4	6	50	1		-27.94	0.2	21.58	97.53	78.42	27.08	0	0.53	69.75	43.73	3.15	87.33	0	0	0	
2024-04-15 12:30:00	57.29004	17.9709	11	3	1	1	10	0.007	13.5	11									0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-04-17 09:08:41	57.28965	17.97102	12	0	0	0	140	0.009	13.3	7	3.481		0.000267			0	1	0	50	1		-75.18	2.9	1.23	100	67.77	1.23	24.92	1.23	0	0	0	0	0	0	0	
2024-04-17 09:33:29	57.28965	17.97102	12	0	0	0	10	0.007	13.3	8									0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-04-17 09:35:00	57.28965	17.97105	12	1	0	1	10	0.007	13.3	7									0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-04-17 12:50:29	57.28965	17.97102	12	0	0	0	10	0.007	13.3	8									0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
2024-04-17 13:05:41	57.28965	17.97105	12	0	0	0	140	0.007	13.3	8	4.098		0.000339			0	1	0	50	1		-85.5	1.7	1.23	100	12.73	1.23	10.82	1.23	0	0	0	0	0	0	0	
2024-04-17 13:27:11	57.28965	17.97105	11	0	0	0	140	0.007	13.2	9	4.003		0.000324			0	1	0	50	1		-84.64	3.8	1.23	100	8.24	1.23	5.9	1.23	0	0	0	0	0	0	0	
2024-04-17 13:30:00	57.28965	17.97105	12	1	0	1	140	0.007	13.2	9	4.122		0.000336			0	1	0	50	1		-80.52	2.95	1.23	100	13.32	1.23	7.21	1.23	0	0	0	0	0	0	0	
2024-04-17 13:35:00	57.28965	17.97105	12	2	0	1	140	0.007	13.3	8	4.172		0.000315			0	1	0	60	1		-80.29	3.3	1.23	100	15.38	1.23	8.86	1.23	0	0	0	0	0	0	0	
2024-04-17 13:47:28	57.28965	17.97105	11	0	0	0	140	0.007	13.3	9	4.1		0.000285			0	1	0	50	1		-76.95	4	1.23	100	26.34	57.53	11.14	1.23	0	0	0	0	0	0	0	
2024-04-17 14:10:00	57.28965	17.97105	12	1	0	3	140	0.007	13.3	9	4.114		0.00027			0	1	0	60	1		-77.81	2.4	1.23	100	21.46	40.33	9.09	1.23	0	0	0	0	0	0	0	
2024-04-17 14:15:00	57.28965	17.97105	11	2	0	1	140	0.007	13.3	8	4.071		0.000273			0	1	0	60	1		-80.83	4.8	1.23	100	15.48	17.43	6.91	1.23	0	0	0	0	0	0	0	
