Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	DiskUsed	Files	I	V	Temperature	CTTemp	CTCond	WBT_Status	WBT_Step	WBT_Min	WBT_dB	WBT_L00	WBT_L01	WBT_L02	WBT_L03	WBT_L04	WBT_L05	WBT_L06	WBT_L07	WBT_L08	WBT_L09	WBT_L10	WBT_L11	WBT_L12	WBT_L13	WBT_L14	WBT_L15	WBT_L16	WBT_L17	WBT_L18	WBT_L19	ECO3_Beta	ECO3_CHL	ECO3_PC	
2020-04-24 04:50:00	57.37422	17.96769	11	8	0	1	540	0	0	0.009	13.3	9	6.332	8.06	0	3	7	-76	-64	-82	-82	-82	-82	-82	-82	-88	-88	-82	-16	-58	-70	-76	-82	-82	-82	-82	-82	-82				
2020-04-24 05:00:00	57.37146	17.96664	11	9	0	1	540	0	0	0.009	13.3	10	6.128	8.02	0	3	7	-76	-64	-82	-82	-82	-82	-82	-82	-88	-88	-82		-52	-70	-76	-82	-82	-82	-82	-82	-82				
2020-04-24 05:10:00	57.36897	17.96511	11	10	0	1	530	0	0	0.009	13.3	10	6.175	8.03	0	3	7	-75	-64	-82	-82	-82	-82	-82	-82	-88	-88	-82		-52	-64	-76	-76	-82	-82	-82	-82	-82				
2020-04-24 05:20:00	57.36648	17.96412	12	11	0	1	530	0	0	0.009	13.4	10	6.212	8.04	0	3	7	-76	-64	-82	-82	-82	-82	-82	-82	-82	-88	-88		-58	-70	-76	-82	-82	-82	-82	-82	-82				
2020-04-24 05:30:00	57.3648	17.96325	11	12	0	1	530	0	0	0.009	13.4	10	6.243	8.05	0	3	7	-75	-64	-82	-82	-76	-82	-82	-82	-82	-88	-82		-58	-70	-76	-76	-82	-82	-82	-82	-82				
2020-04-24 05:40:00	57.36282	17.96235	12	13	0	1	530	0	0	0.009	13.4	10	6.23	8.03	0	3	7	-75	-64	-82	-82	-76	-82	-82	-82	-82	-88	-82	-16	-52	-70	-76	-76	-82	-82	-82	-82	-82				
2020-04-24 05:50:00	57.36114	17.96148	12	14	0	1	530	0	0	0.009	13.4	10	6.231	8.04	0	3	7	-75	-70	-82	-82	-76	-82	-82	-82	-82	-88	-88	-16	-52	-70	-76	-76	-82	-82	-82	-82	-82				
2020-04-24 06:00:00	57.35937	17.96082	11	15	0	1	540	0	0	0.007	13.5	10	6.217	8.03	0	3	7	-76	-64	-82	-82	-82	-82	-82	-82	-82	-88	-88	-16	-52	-70	-76	-82	-82	-82	-82	-82	-82				
2020-04-24 06:10:00	57.35736	17.96001	12	16	0	1	530	0	0	0.009	13.5	10	6.222	8.03	0	3	7	-76	-64	-82	-82	-82	-82	-82	-82	-82	-88	-82	-16	-58	-70	-76	-82	-82	-82	-82	-82	-82				
2020-04-24 06:20:00	57.35481	17.95881	12	17	0	1	530	0	0	0.009	13.5	10	6.307	8.04	0	3	7	-76	-58	-82	-82	-82	-82	-82	-88	-88	-88	-82		-52	-70	-76	-82	-82	-82	-82	-82	-82				
2020-04-24 06:30:00	57.3522	17.9568	12	18	0	1	540	0	0	0.007	13.5	10	6.328	8.06	0	3	7	-76	-58	-82	-82	-82	-76	-82	-88	-88	-88	-88		-52	-70	-76	-82	-82	-82	-82	-82	-82				
2020-04-24 06:40:00	57.34968	17.95437	13	19	0	1	540	0	0	0.007	13.5	10	6.326	8.06	0	3	7	-75	-58	-82	-82	-82	-82	-82	-88	-82	-88	-88	-16	-40	-64	-76	-82	-82	-82	-82	-82	-82				
2020-04-24 06:50:00	57.3471	17.95167	12	20	0	1	540	0	0	0.009	13.5	10	6.343	8.06	0	3	7	-75	-58	-82	-82	-82	-82	-82	-82	-88	-88	-88	-16	-46	-64	-76	-82	-82	-82	-82	-82	-82				
2020-04-24 07:00:00	57.34425	17.94735	12	21	0	1	530	0	0	0.009	13.6	10	6.365	8.07	0	3	7	-74	-52	-82	-82	-82	-82	-82	-82	-88	-88	-88	-34	-16	-58	-70	-76	-82	-82	-82	-82	-82				
2020-04-24 07:10:00	57.33915	17.94609	12	22	0	1	540	0	0	0.009	13.5	10	6.306	8.05	0	3	7	-73	-46	-82	-82	-82	-82	-82	-82	-88	-88	-88	-16	-28	-64	-70	-76	-82	-82	-82	-82	-82				
2020-04-24 07:20:00	57.33336	17.94594	12	23	0	1	540	0	0	0.009	13.5	10	6.345	8.06	0	3	7	-73	-52	-82	-82	-82	-82	-82	-82	-88	-88	-88	-16	-22	-64	-70	-76	-82	-82	-82	-82	-82				
2020-04-24 07:30:00	57.32739	17.94384	12	24	0	1	560	0	0	0.007	13.6	10	6.466	8.09	0	3	8	-73	-46	-82	-82	-82	-82	-82	-82	-82	-82	-88	-22	-22	-64	-70	-76	-82	-82	-82	-82	-82				
2020-04-24 07:40:00	57.32154	17.94036	11	25	0	1	540	0	0	0.007	13.5	11	6.452	8.08	0	3	7	-73	-46	-82	-82	-82	-82	-82	-88	-88	-88	-76	-16	-46	-64	-70	-76	-82	-82	-82	-82	-82				
2020-04-24 07:50:00	57.31554	17.93541	11	26	0	1	530	0	0	0.009	13.6	10	6.294	8.04	0	3	7	-73	-46	-76	-82	-82	-82	-82	-82	-88	-88	-88	-34	-22	-58	-70	-76	-76	-82	-82	-82	-82				
2020-04-24 08:00:00	57.30936	17.93106	11	27	0	1	540	0	0	0.009	13.5	10	6.3	8.04	0	3	7	-76	-52	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-82	-22	-58	-76	-82	-82	-82	-82	-82				
2020-04-24 08:10:00	57.30468	17.92506	12	28	0	1	540	0	0	0.007	13.6	10	6.398	8.06	0	3	7	-74	-52	-76	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-22	-34	-64	-70	-76	-82	-82	-82				
2020-04-24 08:20:00	57.30198	17.91939	12	29	0	1	540	0	0	0.009	13.6	10	6.394	8.06	0	3	7	-73	-52	-76	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-82	-22	-22	-58	-70	-76	-82	-82				
2020-04-24 08:30:00	57.29868	17.91579	12	30	0	1	540	0	0	0.009	13.6	10	6.399	8.06	0	3	7	-74	-58	-76	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-16	-46	-64	-70	-76	-82	-82				
2020-04-24 08:40:00	57.29445	17.91474	12	31	0	1	540	0	0	0.007	13.4	10	6.451	8.07	0	3	7	-72	-58	-76	-82	-82	-82	-82	-82	-82	-82	-82	-82	-88	-34	-16	-58	-70	-76	-76	-82	-82				
2020-04-24 08:50:00	57.29019	17.91591	12	32	0	1	540	0	0	0.009	13.4	11	6.375	8.05	0	3	7	-73	-58	-76	-76	-82	-82	-82	-82	-82	-82	-82	-82	-88	-52		-58	-70	-76	-76	-82	-82				
2020-04-24 09:00:00	57.28596	17.91747	13	33	0	1	570	0	0	0.009	13.4	10	6.146	7.99	0	3	8	-74	-58	-76	-82	-82	-82	-82	-82	-82	-82	-82	-82	-88	-64	-16	-58	-70	-76	-82	-82	-82				
2020-04-24 09:10:00	57.28167	17.91861	11	34	0	1	530	0	0	0.009	13.4	11	6.016	7.96	0	3	7	-75	-58	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-88	-52	-16	-64	-76	-82	-82	-82	-82				
2020-04-24 09:20:00	57.27744	17.91909	11	35	0	1	530	0	0	0.009	13.4	10	6.168	8	0	3	7	-74	-58	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-88	-22	-16	-64	-76	-82	-82	-82	-82				
2020-04-24 09:30:00	57.27279	17.91972	12	36	0	1	530	0	0	0.009	13.5	10	6.322	8.03	0	3	7	-74	-58	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-22	-16	-64	-70	-76	-82	-82	-82				
2020-04-24 09:40:00	57.26796	17.91909	12	37	0	1	540	0	0	0.009	13.5	10	6.179	8	0	3	7	-75	-58	-82	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-76	-16	-52	-70	-76	-82	-82	-82				
2020-04-24 09:50:00	57.26352	17.91519	12	38	0	1	530	0	0	0.009	13.5	10	6.337	8.04	0	3	7	-75	-58	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-16	-46	-70	-76	-82	-82	-82				
2020-04-24 10:00:00	57.25881	17.91165	12	39	0	2	540	0	0	0.009	13.5	11	6.326	8.04	0	3	7	-74	-58	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-82	-16	-46	-64	-76	-76	-82	-82				
2020-04-24 10:10:00	57.25431	17.90616	12	40	0	1	530	0	0	0.009	13.5	10	6.43	8.07	0	3	7	-76	-58	-82	-82	-82	-82	-82	-88	-88	-82	-82	-82	-82	-76	-16	-58	-70	-76	-82	-82	-82				
2020-04-24 10:20:00	57.25032	17.89968	11	41	0	1	540	0	0	0.009	13.5	11	6.518	8.09	0	3	7	-74	-58	-82	-82	-82	-82	-82	-88	-88	-88	-82	-82	-82	-28	-22	-58	-70	-76	-82	-82	-82				
2020-04-24 10:29:59	57.24651	17.89338	12	42	0	2	540	0	0	0.009	13.5	11	6.432	8.06	0	3	7	-74	-58	-82	-82	-82	-82	-82	-82	-88	-82	-82	-88	-88	-82	-28	-22	-58	-70	-76	-82	-82				
2020-04-24 10:40:00	57.24183	17.88786	13	43	0	2	540	0	0	0.009	13.5	11	6.354	8.04	0	3	7	-75	-52	-82	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-82	-28	-34	-64	-70	-76	-82				
2020-04-24 10:50:00	57.23793	17.88087	13	44	0	1	540	0	0	0.009	13.5	11	6.243	8.01	0	3	7	-74	-58	-82	-82	-82	-82	-82	-82	-88	-82	-88	-88	-88	-82	-88	-28	-22	-58	-70	-76	-76				
2020-04-24 11:00:00	57.23448	17.87457	13	45	0	1	540	0	0	0.009	13.5	11	6.239	8.01	0	3	7	-76	-52	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-46	-28	-58	-70	-76				
2020-04-24 11:10:00	57.22863	17.86788	13	46	0	1	540	0	0	0.009	13.4	10	6.27	8.02	0	3	7	-78	-52	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-22	-52	-70	-76				
2020-04-24 11:20:00	57.22362	17.85927	13	47	0	2	540	0	0	0.009	13.4	11	6.381	8.04	0	3	7	-74	-52	-76	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-16	-34	-64	-70	-76				
2020-04-24 11:30:00	57.21735	17.85282	13	48	0	1	540	0	0	0.009	13.4	10	6.236	8.01	0	3	7	-78	-52	-76	-82	-82	-88	-88	-82	-82	-88	-88	-88	-88	-88	-88	-88	-70	-28	-64	-76	-82				
2020-04-24 11:40:00	57.21231	17.84394	13	49	0	2	540	0	0	0.007	13.4	11	6.272	8.02	0	3	7	-77	-46	-76	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-70	-22	-64	-76	-76				
2020-04-24 11:50:00	57.20727	17.84574	13	50	0	1	540	0	0	0.009	13.5	10	6.054	7.99	0	3	7	-79	-52	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-28	-64	-82	-82				
2020-04-24 12:00:00	57.20067	17.84796	40	51	0	1	540	0	0	0.009	13.5	10	6.401	8.1	0	3	7	-78	-46	-76	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-76	-28	-70	-82	-82				
2020-04-24 12:10:00	57.19485	17.84979	12	52	0	1	540	0	0	0.007	13.5	10	6.449	8.12	0	3	7	-77	-52	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-46	-28	-70	-82	-82				
2020-04-24 12:20:00	57.18768	17.85267	12	53	0	1	540	0	0	0.009	13.6	10	6.679	8.18	0	3	7	-76	-46	-76	-76	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-28	-40	-70	-76	-82				
2020-04-24 12:30:00	57.18039	17.85504	12	54	0	1	540	0	0	0.009	13.6	10	6.188	8.03	0	3	7	-77	-46	-76	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-28	-46	-76	-82	-82				
2020-04-24 12:40:00	57.17352	17.8587	13	55	0	1	540	0	0	0.007	13.5	10	6.213	8.03	0	3	7	-77	-46	-76	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-28	-46	-76	-82	-82				
2020-04-24 12:50:00	57.16689	17.85612	13	56	0	1	540	0	0	0.007	13.5	10	6.198	8.01	0	3	7	-78	-46	-76	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-28	-40	-76	-82	-82				
2020-04-24 13:00:00	57.16011	17.85645	12	57	0	1	540	0	0	0.009	13.5	10	6.343	8.07	0	3	7	-77	-46	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-34	-28	-76	-82	-82				
2020-04-24 13:10:00	57.15396	17.85495	13	58	0	1	540	0	0	0.009	13.4	10	6.216	8.04	0	3	7	-76	-52	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-40	-34	-70	-82	-82				
2020-04-24 13:20:00	57.15015	17.84826	12	59	0	1	540	0	0	0.009	13.4	10	6.172	8.02	0	3	7	-79	-52	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-28	-52	-76	-82				
2020-04-24 13:30:00	57.14673	17.84139	12	0	0	1	540	0	0	0.009	13.4	10	6.166	8.03	0	3	7	-78	-52	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-34	-34	-76	-82				
2020-04-24 13:40:00	57.14595	17.83164	12	1	0	1	540	0	0	0.009	13.4	10	6.166	8.03	0	3	7	-80	-58	-82	-82	-82	-82	-88	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-88	-28	-64	-82				
2020-04-24 13:50:00	57.14388	17.83029	13	2	0	2	540	0	0	0.009	13.6	10	6.164	8.03	0	3	7	-80	-58	-82	-82	-82	-82	-82	-88	-82	-88	-88	-88	-88	-88	-88	-88	-88	-82	-28	-70	-82				
2020-04-24 14:00:00	57.14184	17.83209	14	3	0	1	540	0	0	0.007	13.6	10	6.295	8.06	0	3	7	-79	-58	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-70	-28	-70	-82				
2020-04-24 14:10:00	57.14016	17.83353	13	4	0	1	570	0	0	0.009	13.7	10	6.386	8.08	0	3	8	-78	-58	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-46	-28	-70	-82				
2020-04-24 14:30:00	57.13131	17.83851	14	5	0	2	540	0	0	0.007	13.7	9	6.488	8.09	0	3	7	-78	-46	-82	-82	-82	-88	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-34	-46	-76	-82				
2020-04-24 14:40:00	57.12705	17.84571	13	6	0	1	120	0	0	0.009	13.6	10	6.453	8.09	1	3	0	0																								
2020-04-24 14:50:00	57.12291	17.85066	12	7	0	1	540	0	0	0.009	13.6	9	6.451	8.09	0	3	7	-79	-46	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-28	-58	-76	-82				
2020-04-24 15:00:00	57.11814	17.85381	13	8	0	1	540	0	0	0.009	13.6	10	6.443	8.09	0	3	7	-78	-52	-76	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-28	-58	-76	-82				
2020-04-24 15:10:00	57.11367	17.85576	13	9	0	1	540	0	0	0.007	13.6	10	6.424	8.08	0	3	7	-75	-52	-76	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-34	-22	-58	-70	-76				
2020-04-24 15:20:00	57.10911	17.86023	13	10	0	1	540	0	0	0.009	13.6	10	6.339	8.08	0	3	7	-76	-52	-76	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-70	-22	-52	-70	-76	-82				
2020-04-24 15:30:00	57.10458	17.86524	12	11	0	1	540	0	0	0.009	13.5	10	6.242	8.05	0	3	7	-78	-46	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-28	-46	-76	-82	-82				
2020-04-24 15:40:00	57.10011	17.87157	12	12	0	1	540	0	0	0.009	13.6	10	6.101	8.01	0	3	7	-78	-46	-76	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-82	-28	-52	-76	-82	-82				
2020-04-24 15:50:00	57.09561	17.87802	12	13	0	1	540	0	0	0.007	13.5	10	6.052	7.99	0	3	7	-75	-52	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-58	-22	-58	-70	-76	-82				
2020-04-24 16:00:00	57.09063	17.88339	13	14	0	1	550	0	0	0.007	13.5	10	6.257	8.06	0	3	7	-78	-52	-76	-76	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-76	-28	-64	-82	-82	-82				
2020-04-24 16:10:00	57.08679	17.88984	13	15	0	1	540	0	0	0.009	13.5	10	6.888	8.25	0	3	7	-79	-52	-76	-76	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-76	-28	-70	-82	-82	-82				
2020-04-24 16:20:00	57.08229	17.89572	13	16	0	1	540	0	0	0.009	13.5	10	7.104	8.32	0	3	7	-78	-52	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-58	-28	-70	-82	-88	-82				
2020-04-24 16:30:00	57.07824	17.9028	13	17	0	1	540	0	0	0.009	13.5	10	6.904	8.26	0	3	7	-77	-52	-76	-76	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-28	-34	-76	-82	-82	-82				
2020-04-24 16:40:00	57.0747	17.90961	12	18	0	1	550	0	0	0.009	13.5	10	6.796	8.22	0	3	7	-77	-52	-82	-82	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-28	-40	-76	-82	-82	-82				
2020-04-24 16:50:00	57.07005	17.91267	13	19	0	1	540	0	0	0.009	13.4	10	6.73	8.2	0	3	7	-78	-52	-76	-82	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-28	-46	-76	-82	-88	-88				
2020-04-24 17:00:00	57.06558	17.91576	13	20	0	1	540	0	0	0.009	13.4	10	6.354	8.08	0	3	7	-78	-52	-76	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-28	-46	-76	-82	-88	-82				
2020-04-24 17:10:00	57.06123	17.91786	14	21	0	2	540	0	0	0.009	13.4	10	6.422	8.09	0	3	7	-78	-52	-76	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-76	-22	-52	-76	-82	-88	-88				
2020-04-24 17:20:00	57.05694	17.92119	13	22	0	1	130	0	0	0.009	13.3	10	6.455	8.1	1	3	0	0																								
2020-04-24 17:30:00	57.05355	17.91801	14	23	0	1	540	0	0	0.009	13.4	9	6.466	8.11	0	3	7	-78	-58	-76	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-70	-28	-46	-76	-82	-88	-82				
2020-04-24 17:40:00	57.05127	17.91813	14	24	0	1	550	0	0	0.009	13.3	10	6.432	8.1	0	3	7	-78	-58	-76	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-76	-28	-46	-76	-82	-82	-88				
2020-04-24 17:50:00	57.04956	17.91732	14	25	0	1	570	0	0	0.007	13.3	10	6.436	8.1	0	3	8	-77	-58	-76	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-76	-28	-34	-76	-82	-88	-82				
2020-04-24 18:00:00	57.04893	17.9142	12	26	0	1	550	0	0	0.009	13.3	10	6.419	8.09	0	3	7	-78	-64	-76	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-76	-34	-28	-76	-82	-82	-82				
2020-04-24 18:10:00	57.04662	17.91261	14	27	0	1	540	0	0	0.009	13.3	10	6.433	8.1	0	3	7	-77	-58	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-82	-76	-34	-28	-76	-82	-82	-88				
2020-04-24 18:20:00	57.04524	17.91237	13	28	0	1	540	0	0	0.009	13.3	10	6.436	8.1	0	3	7	-78	-58	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-82	-82	-58	-28	-70	-82	-82	-88				
2020-04-24 18:30:00	57.04383	17.90898	13	29	0	1	540	0	0	0.009	13.3	9	6.401	8.09	0	3	7	-79	-58	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-82	-76	-28	-64	-82	-82	-82				
2020-04-24 18:40:00	57.0429	17.9043	13	30	0	1	540	0	0	0.009	13.3	10	6.39	8.07	0	3	7	-79	-58	-76	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-82	-28	-52	-76	-82	-82				
2020-04-24 18:50:00	57.04164	17.90403	13	31	0	1	540	0	0	0.009	13.3	9	6.403	8.09	0	3	7	-78	-58	-76	-82	-82	-88	-82	-82	-88	-88	-88	-88	-88	-88	-82	-82	-28	-58	-82	-82	-82				
2020-04-24 19:00:00	57.04014	17.90574	13	32	0	1	540	0	0	0.009	13.3	9	6.425	8.09	0	3	7	-78	-58	-76	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-82	-22	-64	-82	-82	-82				
2020-04-24 19:10:00	57.03858	17.90757	13	33	0	1	540	0	0	0.009	13.3	9	6.428	8.09	0	3	7	-79	-58	-76	-82	-82	-82	-82	-82	-88	-88	-88	-88	-88	-88	-82	-82	-22	-64	-82	-82	-82				
2020-04-24 19:20:00	57.03747	17.90814	13	34	0	2	540	0	0	0.009	13.3	10	6.404	8.08	0	3	7	-80	-64	-76	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-76	-22	-64	-82	-82	-82				
2020-04-24 19:30:00	57.03702	17.90883	12	35	0	1	540	0	0	0.009	13.2	9	6.365	8.07	0	3	7	-80	-64	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-88	-82	-82	-22	-70	-82	-82	-88				
2020-04-24 19:40:00	57.03645	17.90946	13	36	0	1	540	0	0	0.007	13.2	9	6.359	8.07	0	3	7	-80	-64	-76	-76	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-82	-22	-70	-82	-82	-88				
2020-04-24 19:50:00	57.03603	17.91108	13	37	0	1	540	0	0	0.009	13.2	9	6.33	8.07	0	3	7	-79	-64	-76	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-82	-76	-22	-70	-82	-82	-88				
2020-04-24 20:00:00	57.03573	17.91297	40	38	0	1	540	0	0	0.009	13.2	9	6.289	8.06	0	3	7	-79	-64	-70	-76	-82	-88	-88	-88	-88	-88	-88	-88	-88	-82	-82	-58	-22	-70	-82	-88	-88				
2020-04-24 20:10:00	57.03504	17.91528	13	39	0	1	540	0	0	0.009	13.2	9	6.242	8.05	0	3	7	-77	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-76	-28	-28	-76	-82	-88	-88				
2020-04-24 20:20:00	57.03444	17.91855	13	40	0	1	540	0	0	0.009	13.2	9	6.194	8.04	0	3	7	-77	-64	-70	-82	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-76	-22	-46	-76	-82	-88	-88				
2020-04-24 20:30:00	57.03372	17.92248	13	41	0	1	540	0	0	0.009	13.2	9	6.154	8.02	0	3	7	-77	-58	-64	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-64	-22	-64	-82	-82	-88	-88				
2020-04-24 20:40:00	57.03303	17.92716	12	42	0	1	540	0	0	0.009	13.2	9	6.106	8.01	0	3	7	-77	-58	-64	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-64	-22	-64	-82	-82	-88	-88				
2020-04-24 20:50:00	57.03447	17.92482	13	43	0	1	540	0	0	0.009	13.2	9	6.13	8.01	0	3	7	-77	-64	-64	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-76	-64	-22	-58	-76	-82	-88	-88				
2020-04-24 21:00:00	57.03444	17.92476	13	44	0	1	540	0	0	0.007	13.2	9	6.122	8.01	0	3	7	-77	-64	-64	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-76	-64	-22	-64	-82	-82	-88	-88				
2020-04-24 21:10:00	57.03483	17.92611	13	45	0	1	540	0	0	0.009	13.2	9	6.094	8.01	0	3	7	-78	-70	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-58	-22	-70	-82	-82	-88	-88				
2020-04-24 21:20:00	57.03468	17.92713	12	46	0	1	550	0	0	0.009	13.2	9	6.081	8	0	3	7	-77	-70	-64	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-64	-22	-64	-82	-82	-88	-88				
2020-04-24 21:30:00	57.0342	17.92344	14	47	0	1	540	0	0	0.009	13.2	9	6.102	8.02	0	3	7	-77	-70	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-70	-22	-46	-76	-82	-88	-88				
2020-04-24 21:40:00	57.03411	17.91801	13	48	0	1	540	0	0	0.009	13.2	9	6.112	8.02	0	3	7	-77	-64	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-70	-40	-22	-70	-82	-82	-88				
2020-04-24 21:50:00	57.03318	17.91273	12	49	0	1	540	0	0	0.009	13.2	9	6.148	8.03	0	3	7	-77	-64	-64	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-70	-70	-22	-70	-82	-82	-82				
2020-04-24 22:00:00	57.03114	17.90706	13	50	0	1	540	0	0	0.009	13.2	9	6.216	8.05	0	3	7	-76	-58	-58	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-88	-82	-76	-22	-46	-76	-82	-82				
2020-04-24 22:20:00	57.02766	17.88981	12	51	0	2	540	0	0	0.009	13.3	8	6.334	8.07	0	3	7	-76	-52	-52	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-82	-88	-22	-52	-76	-82				
2020-04-24 22:30:00	57.02547	17.88132	13	52	0	1	540	0	0	0.009	13.2	9	6.38	8.09	0	3	7	-75	-52	-52	-64	-76	-82	-88	-88	-88	-88	-88	-88	-88	-88	-82	-82	-88	-34	-28	-76	-82				
2020-04-24 22:40:00	57.02232	17.87469	13	53	0	1	540	0	0	0.009	13.2	9	6.439	8.1	0	3	7	-76	-52	-58	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-82	-88	-58	-22	-70	-82				
2020-04-24 22:50:00	57.01914	17.86659	13	54	0	1	540	0	0	0.009	13.2	9	6.458	8.11	0	3	7	-74	-46	-58	-58	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-88	-46	-28	-70	-76				
2020-04-24 23:00:00	57.01635	17.85702	13	55	0	1	540	0	0	0.009	13.2	9	6.465	8.11	0	3	7	-76	-52	-64	-64	-76	-82	-82	-82	-82	-88	-88	-88	-88	-88	-82	-88	-88	-88	-22	-64	-76				
2020-04-24 23:10:00	57.01152	17.85426	13	56	0	2	540	0	0	0.009	13.2	9	6.442	8.11	0	3	7	-77	-52	-64	-70	-70	-82	-82	-82	-82	-88	-88	-88	-88	-88	-82	-88	-88	-88	-22	-64	-76				
2020-04-24 23:20:00	57.00612	17.85558	13	57	0	1	540	0	0	0.009	13.2	9	6.602	8.15	0	3	7	-77	-52	-64	-64	-70	-82	-82	-82	-88	-88	-88	-88	-88	-88	-82	-88	-88	-88	-22	-64	-76				
2020-04-24 23:30:00	57.00027	17.85768	12	58	0	1	570	0	0	0.009	13.2	9	6.866	8.21	0	3	8	-77	-52	-70	-70	-76	-82	-82	-88	-88	-88	-88	-88	-88	-88	-82	-88	-88	-82	-22	-64	-70				
