Time	Lat	Long	TTFF	Count	Commands	TxTries	ONT	DiskUsed	Files	I	V	Temperature	CTTemp	CTCond	AirmarAirTemp	AirmarWindDirection	AirmarWindSpeed	AirmarWindGust	AirmarHeading	AirmarAirFix	WBT_Status	WBT_Step	WBT_Min	WBT_dB	WBT_L00	WBT_L01	WBT_L02	WBT_L03	WBT_L04	WBT_L05	WBT_L06	WBT_L07	WBT_L08	WBT_L09	WBT_L10	WBT_L11	WBT_L12	WBT_L13	WBT_L14	WBT_L15	WBT_L16	WBT_L17	WBT_L18	WBT_L19	
2020-12-20 16:15:00	55.54473	15.84513	12	30	0	3	40	6	0	0.007	13.2	8	8.297	9.37																															
2020-12-20 16:30:00	55.54257	15.85764	12	31	0	1	40	6	0	0.007	13.2	8	8.34	9.4																															
2020-12-20 16:45:00	55.54128	15.86943	12	32	0	2	40	6	0	0.007	13.2	8	8.378	9.42																															
2020-12-20 17:00:00	55.54017	15.88164	12	33	0	3	40	6	0	0.007	13.2	8	8.433	9.45																															
2020-12-20 17:15:00	55.53816	15.89457	15	34	0	1	40	6	0	0.007	13.2	9	8.479	9.47																															
2020-12-20 17:30:00	55.53588	15.9084	14	35	0	1	40	6	0	0.007	13.2	9	8.547	9.51																															
2020-12-20 17:45:00	55.53477	15.89802	41	36	0	1	70	6	0	0.007	13.2	9	8.461	9.47																															
2020-12-20 18:00:00	55.53447	15.90837	12	37	0	1	40	6	0	0.007	13.2	8	8.514	9.5																															
2020-12-20 18:15:00	55.53297	15.89976	12	38	0	1	40	6	0	0.007	13.2	8	8.446	9.46																															
2020-12-20 18:30:00	55.53048	15.91074	12	39	0	1	40	6	0	0.007	13.2	8	8.49	9.48																															
2020-12-20 18:45:00	55.5273	15.9234	11	40	0	1	40	6	0	0.007	13.2	8	8.537	9.51																															
2020-12-20 19:00:00	55.52439	15.93612	12	41	0	1	40	6	0	0.007	13.2	8	8.649	9.57																															
2020-12-20 19:15:00	55.52145	15.9498	12	42	0	1	40	6	0	0.007	13.2	8	8.657	9.58																															
2020-12-20 19:30:00	55.51827	15.96279	12	43	0	2	40	6	0	0.007	13.2	9	8.704	9.59																															
2020-12-20 19:45:00	55.5156	15.97227	12	44	0	1	40	6	0	0.007	13.2	9	8.712	9.59																															
2020-12-20 20:00:00	55.51098	15.98499	95	45	0	1	120	6	0	0.007	13.2	10	8.693	9.58																															
2020-12-20 20:15:00	55.50714	15.9951	12	46	0	2	40	6	0	0.007	13.2	9	8.644	9.57																															
2020-12-20 20:30:00	55.50348	16.00686	13	47	0	1	40	6	0	0.007	13.2	9	8.649	9.57																															
2020-12-20 20:45:00	55.49904	16.01859	11	48	0	1	40	6	0	0.007	13.2	9	8.63	9.56																															
2020-12-20 21:00:00	55.49493	16.03026	12	49	0	1	40	6	0	0.007	13.2	9	8.617	9.56																															
2020-12-20 21:15:00	55.49085	16.04106	12	50	0	1	40	6	0	0.009	13.2	9	8.524	9.53																															
2020-12-20 21:30:00	55.48782	16.05135	12	51	0	1	40	6	0	0.007	13.2	9	8.529	9.52																															
2020-12-20 21:45:00	55.485	16.06179	12	52	0	1	40	6	0	0.007	13.2	9	8.558	9.53																															
2020-12-20 22:00:00	55.48182	16.07298	12	53	0	1	40	6	0	0.007	13.2	9	8.638	9.56																															
2020-12-20 22:15:00	55.47858	16.08342	12	54	0	1	40	6	0	0.007	13.2	9	8.633	9.56																															
2020-12-20 22:30:00	55.47531	16.09395	12	55	0	1	40	6	0	0.007	13.2	9	8.628	9.56																															
2020-12-20 22:45:00	55.47222	16.10514	13	56	0	1	40	6	0	0.007	13.2	9	8.627	9.56																															
2020-12-20 23:00:00	55.46898	16.11645	41	57	0	1	70	6	0	0.007	13.2	9	8.621	9.56																															
2020-12-20 23:15:00	55.47621	16.10826	12	58	0	1	40	6	0	0.007	13.2	9	8.636	9.56																															
2020-12-20 23:30:00	55.48335	16.09779	12	59	0	2	40	6	0	0.007	13.2	9	8.615	9.56																															
2020-12-20 23:45:00	55.49148	16.08849	13	0	0	1	40	6	0	0.007	13.2	9	8.622	9.56																															
2020-12-21 00:00:00	55.49373	16.0788	40	1	0	1	70	6	0	0.007	13.2	9	8.541	9.53																															
2020-12-21 00:30:00	55.49763	16.06284	12	3	0	3	40	6	0	0.009	13.2	9	8.531	9.54																															
2020-12-21 00:45:00	55.49838	16.05327	11	4	0	1	40	6	0	0.009	13.2	9	8.62	9.56																															
2020-12-21 01:00:00	55.49886	16.04397	12	5	0	3	40	6	0	0.007	13.2	9	8.621	9.56																															
2020-12-21 01:15:00	55.49955	16.03497	12	6	0	1	40	6	0	0.007	13.2	9	8.676	9.58																															
2020-12-21 01:30:00	55.50096	16.02633	12	7	0	1	40	6	0	0.007	13.2	9	8.656	9.57																															
2020-12-21 01:45:00	55.50255	16.01883	12	8	0	1	40	6	0	0.007	13.2	9	8.677	9.58																															
2020-12-21 02:00:00	55.51113	16.01376	15	9	0	1	40	6	0	0.009	13.2	9	8.693	9.59																															
2020-12-21 02:15:00	55.5147	16.00653	41	10	0	1	70	6	0	0.007	13.2	9	8.697	9.59																															
2020-12-21 02:30:00	55.50963	16.01379	13	11	0	1	40	6	0	0.007	13.2	9	8.705	9.59																															
2020-12-21 02:45:00	55.51266	16.00797	12	12	0	1	40	6	0	0.007	13.2	9	8.698	9.59																															
2020-12-21 03:00:00	55.50846	16.01475	12	13	0	1	40	6	0	0.007	13.2	9	8.707	9.59																															
2020-12-21 03:15:00	55.51116	16.00824	12	14	0	1	40	6	0	0.007	13.2	9	8.695	9.59																															
2020-12-21 03:30:00	55.51278	16.00059	12	15	0	1	40	6	0	0.007	13.2	9	8.606	9.56																															
2020-12-21 03:45:00	55.51413	15.99258	12	16	0	1	40	6	0	0.007	13.2	9	8.501	9.5																															
2020-12-21 04:00:00	55.51548	15.98376	13	17	0	1	40	6	0	0.007	13.2	9	8.475	9.48																															
2020-12-21 04:15:00	55.51767	15.97443	14	18	0	2	40	6	0	0.007	13.2	9	8.519	9.5																															
2020-12-21 04:30:00	55.5204	15.96534	60	19	0	2	90	6	0	0.007	13.2	9	8.487	9.51																															
2020-12-21 04:45:00	55.52229	15.95715	12	20	0	1	40	6	0	0.009	13.2	9	8.462	9.49																															
2020-12-21 05:15:00	55.52565	15.93969	11	22	0	3	40	6	0	0.007	13.2	9	8.41	9.45																															
2020-12-21 05:30:00	55.52778	15.9303	12	23	0	1	40	6	0	0.007	13.2	9	8.373	9.42																															
2020-12-21 05:45:00	55.5303	15.92175	12	24	0	3	40	6	0	0.007	13.2	9	8.33	9.39																															
2020-12-21 06:00:00	55.53276	15.91215	12	25	0	1	40	6	0	0.007	13.2	9	8.309	9.38																															
2020-12-21 06:15:00	55.53504	15.90405	12	26	0	2	40	6	0	0.007	13.2	9	8.35	9.4																															
2020-12-21 06:30:00	55.53756	15.89736	12	27	0	1	40	6	0	0.007	13.2	9	8.394	9.43																															
2020-12-21 06:45:00	55.53474	15.90477	12	28	0	2	40	6	0	0.007	13.2	9	8.382	9.42																															
2020-12-21 07:00:00	55.53699	15.89982	15	29	0	2	40	6	0	0.007	13.2	9	8.388	9.42																															
2020-12-21 07:15:00	55.53909	15.89037	13	30	0	1	40	6	0	0.007	13.2	8	8.339	9.43																															
2020-12-21 07:30:00	55.54194	15.88203	13	31	0	1	40	6	0	0.007	13.2	9	8.316	9.42																															
2020-12-21 07:45:00	55.53978	15.88872	15	32	0	1	40	6	0	0.009	13.2	9	8.304	9.41																															
2020-12-21 08:00:00	55.54248	15.8823	40	33	0	1	70	6	0	0.007	13.2	9	8.308	9.41																															
2020-12-21 08:15:00	55.53975	15.88998	13	34	0	1	40	6	0	0.007	13.2	9	8.294	9.41																															
2020-12-21 08:30:00	55.54203	15.88554	12	35	0	1	40	6	0	0.007	13.2	8	8.303	9.41																															
2020-12-21 08:45:00	55.5384	15.89232	12	36	0	3	40	6	0	0.007	13.2	9	8.294	9.41																															
2020-12-21 09:00:00	55.54128	15.88566	12	37	0	1	40	6	0	0.007	13.2	9	8.249	9.38																															
2020-12-21 09:15:00	55.53753	15.8922	12	38	0	2	40	6	0	0.009	13.2	8	8.312	9.42																															
2020-12-21 09:30:00	55.54023	15.88935	13	39	0	1	40	6	0	0.007	13.2	8	8.255	9.39																															
2020-12-21 09:45:00	55.53573	15.89655	15	40	0	1	40	6	0	0.007	13.2	9	8.293	9.41																															
2020-12-21 10:00:00	55.53879	15.89166	41	41	0	1	70	6	0	0.007	13.2	9	8.243	9.38																															
2020-12-21 10:15:00	55.53375	15.89985	12	42	0	2	40	6	0	0.007	13.2	8	8.272	9.4																															
2020-12-21 10:30:00	55.5369	15.89616	12	43	0	1	40	6	0	0.007	13.2	8	8.256	9.39																															
2020-12-21 10:45:00	55.54143	15.89022	13	44	0	1	40	6	0	0.007	13.3	8	8.224	9.37																															
2020-12-21 11:00:00	55.53747	15.89637	14	45	0	1	40	6	0	0.007	13.2	8	8.226	9.37																															
2020-12-21 11:15:00	55.53111	15.90276	13	46	0	1	40	6	0	0.009	13.3	8	8.186	9.35																															
2020-12-21 11:30:00	55.5342	15.89847	40	47	0	2	70	6	0	0.007	13.3	9	8.157	9.34																															
2020-12-21 11:45:00	55.53663	15.89379	12	48	0	2	40	6	0	0.007	13.3	8	8.136	9.33																															
2020-12-21 12:00:00	55.53939	15.88908	12	49	0	2	40	6	0	0.007	13.3	8	8.131	9.33																															
2020-12-21 12:15:00	55.53435	15.89568	15	50	0	1	40	6	0	0.007	13.3	8	8.108	9.32																															
2020-12-21 12:30:00	55.5363	15.89208	41	51	0	1	70	6	0	0.007	13.3	9	8.102	9.31																															
2020-12-21 12:45:00	55.539	15.88611	12	52	0	1	40	6	0	0.007	13.3	8	8.122	9.32																															
2020-12-21 13:00:00	55.54194	15.87915	12	53	0	2	40	6	0	0.007	13.2	8	8.258	9.37																															
2020-12-21 13:15:00	55.53801	15.88563	13	54	0	2	40	6	0	0.009	13.2	8	8.133	9.33																															
2020-12-21 13:30:00	55.54056	15.88143	12	55	0	1	40	6	0	0.007	13.2	8	8.247	9.37																															
2020-12-21 13:45:00	55.54356	15.87888	16	56	0	1	40	6	0	0.007	13.2	8	8.301	9.39																															
2020-12-21 14:00:00	55.53933	15.88305	13	57	0	1	40	6	0	0.007	13.2	8	8.219	9.36																															
2020-12-21 14:15:00	55.53273	15.88869	41	58	0	1	70	6	0	0.007	13.2	9	8.12	9.32																															
2020-12-21 14:30:00	55.53603	15.88467	12	59	0	1	40	6	0	0.007	13.2	8	8.215	9.36																															
2020-12-21 14:45:00	55.53951	15.87996	12	0	0	3	40	6	0	0.007	13.2	8	8.271	9.38																															
2020-12-21 15:00:00	55.542	15.87417	11	1	0	1	40	6	0	0.007	13.2	8	8.27	9.38																															
2020-12-21 15:15:00	55.53834	15.87936	12	2	0	3	40	6	0	0.009	13.2	8	8.275	9.38																															
2020-12-21 15:30:00	55.54074	15.87495	12	3	0	2	40	6	0	0.007	13.2	8	8.259	9.38																															
2020-12-21 15:45:00	55.54359	15.86979	12	4	0	1	40	6	0	0.007	13.2	8	8.233	9.38																															
2020-12-21 16:00:00	55.53927	15.87783	12	5	0	2	40	6	0	0.007	13.2	8	8.266	9.4																															
2020-12-21 16:15:00	55.54197	15.87336	12	6	0	1	40	6	0	0.007	13.2	8	8.229	9.38																															
2020-12-21 16:30:00	55.54563	15.86988	41	7	0	2	70	6	0	0.007	13.2	9	8.275	9.4																															
2020-12-21 16:45:00	55.54203	15.87567	13	8	0	1	40	6	0	0.007	13.2	8	8.225	9.38																															
2020-12-21 17:00:00	55.53747	15.88296	19	9	0	1	40	6	0	0.007	13.2	9	8.271	9.4																															
2020-12-21 17:15:00	55.54086	15.87873	41	10	0	1	70	6	0	0.007	13.2	9	8.223	9.37																															
2020-12-21 17:30:00	55.54266	15.87303	12	11	0	1	40	6	0	0.007	13.2	8	8.22	9.37																															
2020-12-21 17:45:00	55.54416	15.8664	12	12	0	1	40	6	0	0.007	13.2	8	8.211	9.37																															
2020-12-21 18:00:00	55.54692	15.86241	40	13	0	1	70	6	0	0.009	13.2	9	8.206	9.36																															
2020-12-21 18:15:00	55.5438	15.86706	13	14	0	3	40	6	0	0.007	13.2	8	8.208	9.36																															
2020-12-21 18:30:00	55.54041	15.87366	12	15	0	3	40	6	0	0.007	13.2	8	8.215	9.37																															
2020-12-21 18:45:00	55.54185	15.87147	41	16	0	1	70	6	0	0.007	13.2	9	8.209	9.36																															
2020-12-21 19:00:00	55.54296	15.86718	12	17	0	1	40	6	0	0.007	13.2	8	8.216	9.37																															
2020-12-21 19:15:00	55.54446	15.85965	14	18	0	2	40	6	0	0.007	13.2	8	8.232	9.37																															
2020-12-21 19:30:00	55.54638	15.85047	12	19	0	1	40	6	0	0.007	13.2	8	8.246	9.38																															
2020-12-21 20:00:00	55.54956	15.83181	41	21	0	3	70	6	0	0.007	13.2	9	8.228	9.37																															
2020-12-21 20:15:00	55.5513	15.82209	13	22	0	1	40	6	0	0.009	13.2	8	8.189	9.35																															
2020-12-21 20:30:00	55.55301	15.81303	12	23	0	3	40	6	0	0.007	13.2	8	8.161	9.34																															
2020-12-21 20:45:00	55.55397	15.80358	12	24	0	3	40	6	0	0.007	13.2	8	8.177	9.35																															
2020-12-21 21:15:00	55.5549	15.78507	12	26	0	3	40	6	0	0.007	13.2	8	8.195	9.35																															
2020-12-21 21:30:00	55.55424	15.77379	12	27	0	1	40	6	0	0.007	13.2	8	8.189	9.34																															
2020-12-21 22:00:00	55.55316	15.7515	12	29	0	3	40	6	0	0.007	13.2	8	8.065	9.29																															
2020-12-21 22:15:00	55.55241	15.7401	12	30	0	1	40	6	0	0.007	13.2	8	7.952	9.23																															
2020-12-21 22:30:00	55.55496	15.72465	12	31	0	2	40	6	0	0.009	13.2	8	7.914	9.21																															
2020-12-21 22:45:00	55.55976	15.7098	49	32	0	1	70	6	0	0.007	13.2	9	7.957	9.23																															
2020-12-21 23:00:00	55.56285	15.72447	12	33	0	1	40	6	0	0.007	13.2	8	7.913	9.2																															
2020-12-21 23:15:00	55.56138	15.73638	13	34	0	1	40	6	0	0.007	13.2	8	7.892	9.19																															
2020-12-21 23:30:00	55.56099	15.74769	11	35	0	1	40	6	0	0.007	13.2	8	7.906	9.2																															
2020-12-21 23:45:00	55.56027	15.75951	12	36	0	1	40	6	0	0.007	13.2	8	7.964	9.23																															
2020-12-22 00:00:00	55.55979	15.76962	16	37	0	2	40	6	0	0.007	13.2	8	8.03	9.27																															
2020-12-22 00:30:00	55.55979	15.79347	12	39	0	3	40	6	0	0.007	13.2	8	8.201	9.35																															
2020-12-22 00:45:00	55.56039	15.80622	12	40	0	1	40	6	0	0.007	13.2	8	8.197	9.35																															
2020-12-22 01:00:00	55.5567	15.79917	11	41	0	1	40	6	0	0.007	13.2	8	8.155	9.34																															
2020-12-22 01:15:00	55.55172	15.79146	11	42	0	3	40	6	0	0.007	13.2	8	8.15	9.34																															
2020-12-22 01:30:00	55.55316	15.80118	12	43	0	1	40	6	0	0.007	13.2	8	8.143	9.34																															
2020-12-22 01:45:00	55.54863	15.7953	13	44	0	1	40	6	0	0.007	13.2	8	8.099	9.33																															
2020-12-22 02:00:00	55.5507	15.80586	41	45	0	1	70	6	0	0.007	13.2	9	8.121	9.34																															
2020-12-22 02:15:00	55.54659	15.80058	12	46	0	1	40	6	0	0.007	13.2	8	8.226	9.39																															
2020-12-22 02:30:00	55.5486	15.81192	12	47	0	1	40	6	0	0.007	13.2	8	8.252	9.4																															
2020-12-22 02:45:00	55.55079	15.82572	12	48	0	1	40	6	0	0.007	13.2	8	8.243	9.4																															
2020-12-22 03:00:00	55.54662	15.82062	12	49	0	1	40	6	0	0.007	13.2	8	8.505	9.5																															
2020-12-22 03:15:00	55.54788	15.83121	12	50	0	1	40	6	0	0.007	13.2	8	8.552	9.51																															
2020-12-22 03:30:00	55.54458	15.82605	12	51	0	1	40	6	0	0.007	13.2	9	8.578	9.52																															
2020-12-22 03:45:00	55.54641	15.83739	12	52	0	1	40	6	0	0.007	13.2	8	8.591	9.52																															
2020-12-22 04:00:00	55.54368	15.8316	65	53	0	3	90	6	0	0.009	13.2	9	8.592	9.52																															
2020-12-22 04:15:00	55.54545	15.84429	13	54	0	1	40	6	0	0.007	13.2	9	8.612	9.53																															
2020-12-22 04:30:00	55.54239	15.83763	41	55	0	1	70	6	0	0.007	13.2	9	8.594	9.52																															
2020-12-22 05:00:00	55.54059	15.84366	11	57	0	3	40	6	0	0.007	13.2	9	8.608	9.53																															
2020-12-22 05:15:00	55.54143	15.8574	12	58	0	1	40	6	0	0.007	13.2	9	8.663	9.53																															
2020-12-22 05:30:00	55.54164	15.87273	12	59	0	2	40	6	0	0.007	13.2	9	8.659	9.53																															
2020-12-22 05:45:00	55.5393	15.86718	13	0	0	3	40	6	0	0.007	13.2	9	8.688	9.53																															
2020-12-22 06:00:00	55.5399	15.88176	13	1	0	1	40	6	0	0.007	13.2	9	8.667	9.53																															
2020-12-22 06:15:00	55.53726	15.87354	41	2	0	2	70	6	0	0.007	13.2	9	8.687	9.53																															
2020-12-22 06:30:00	55.53795	15.88737	13	3	0	1	40	6	0	0.007	13.2	9	8.676	9.53																															
2020-12-22 06:45:00	55.53564	15.8802	12	4	0	1	40	6	0	0.007	13.2	9	8.678	9.53																															
2020-12-22 07:00:00	55.53636	15.89292	13	5	0	1	40	6	0	0.007	13.2	9	8.679	9.54																															
2020-12-22 07:15:00	55.53324	15.8847	18	6	0	1	40	6	0	0.007	13.2	9	8.659	9.53																															
2020-12-22 07:30:00	55.53342	15.89478	13	7	0	3	40	6	0	0.007	13.2	9	8.636	9.52																															
2020-12-22 07:45:00	55.53402	15.9099	14	8	0	1	40	6	0	0.007	13.2	9	8.665	9.53																															
2020-12-22 08:15:00	55.53207	15.91632	12	10	0	3	40	6	0	0.007	13.2	9	8.603	9.53																															
2020-12-22 08:30:00	55.53453	15.91074	12	11	0	1	40	6	0	0.007	13.2	9	8.649	9.53																															
2020-12-22 08:45:00	55.53486	15.92355	12	12	0	1	40	6	0	0.007	13.2	9	8.66	9.54																															
2020-12-22 09:00:00	55.53288	15.91533	12	13	0	1	40	6	0	0.007	13.2	9	8.653	9.54																															
2020-12-22 09:15:00	55.52994	15.90471	12	14	0	1	40	6	0	0.007	13.2	9	8.461	9.52																															
2020-12-22 09:30:00	55.53105	15.91923	71	15	0	1	100	6	0	0.009	13.2	9	8.546	9.51																															
2020-12-22 09:45:00	55.52889	15.91098	12	16	0	1	40	6	0	0.007	13.2	9	8.476	9.53																															
2020-12-22 10:00:00	55.52898	15.92355	12	17	0	1	40	6	0	0.007	13.2	9	8.466	9.53																															
2020-12-22 10:15:00	55.5276	15.91659	11	18	0	1	40	6	0	0.007	13.2	9	8.484	9.54																															
2020-12-22 10:30:00	55.52712	15.92922	12	19	0	2	40	6	0	0.007	13.2	9	8.478	9.54																															
2020-12-22 10:45:00	55.52634	15.94443	11	20	0	3	40	6	0	0.007	13.2	9	8.467	9.54																															
2020-12-22 11:00:00	55.52541	15.94011	13	21	0	3	40	6	0	0.007	13.2	9	8.486	9.55																															
2020-12-22 11:15:00	55.52508	15.95121	13	22	0	1	40	6	0	0.007	13.2	9	8.484	9.52																															
2020-12-22 11:30:00	55.5243	15.94308	42	23	0	1	70	6	0	0.009	13.2	9	8.483	9.55																															
2020-12-22 12:00:00	55.52331	15.94989	71	25	0	3	100	6	0	0.009	13.2	9	8.479	9.55																															
2020-12-22 12:15:00	55.52262	15.96078	18	26	0	2	40	6	0	0.007	13.2	9	8.515	9.53																															
